,El-array,xA (m),xB (m),xM (m),xN (m),Global xA (m),Global xB (m),Global xM (m),Global xN (m),Rho (Ohm.m),Dev. M,Dev. Rho (%),M (mV/V),SP (mV),VMN (mV),IAB (mA),TX RX,Time (ms),Coef. k (m),Dev. coef. k (%),Metal factor,yA (m),yB (m),yM (m),yN (m),Global yA (m),Global yB (m),Global yM (m),Global yN (m),zA (m),zB (m),zM (m),zN (m),Global zA (m),Global zB (m),Global zM (m),Global zN (m),N° electrode A,N° electrode B,N° electrode M,N° electrode N,Depth A (m),Depth B (m),Depth M (m),Depth N (m),Water Depth,Water resitivity,Rising PP,M1 (mV/V),M2 (mV/V),M3 (mV/V),M4 (mV/V),M5 (mV/V),M6 (mV/V),M7 (mV/V),M8 (mV/V),M9 (mV/V),M10 (mV/V),M11 (mV/V),M12 (mV/V),M13 (mV/V),M14 (mV/V),M15 (mV/V),M16 (mV/V),M17 (mV/V),M18 (mV/V),M19 (mV/V),M20 (mV/V),Mdly (ms),TM1 (ms),TM2 (ms),TM3 (ms),TM4 (ms),TM5 (ms),TM6 (ms),TM7 (ms),TM8 (ms),TM9 (ms),TM10 (ms),TM11 (ms),TM12 (ms),TM13 (ms),TM14 (ms),TM15 (ms),TM16 (ms),TM17 (ms),TM18 (ms),TM19 (ms),TM20 (ms),Stack,Rs-Check,Vab (V),Pab (W),Rab (kOhm),Latitude,Longitude,UTM (WSG84),Name,Channel,Overload,Tx-Bat (V),Tx Temp. (°C),Rx-Bat (V),Rx Temp. (°C),Date,Gapfiller,Synch,Continuous survey marker,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,7.00,16.00,9.00,14.00,7.00,16.00,9.00,14.00,9.48,0.38,0.14,12.48,-704.27,246.961,229.228,tx rx 50%,500,8.80,140.000,1316.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,17,10,15,0.00,0.00,0.00,0.00,0.00,0.00,false,43.64,16.93,18.60,15.70,13.95,12.88,11.86,10.98,10.23,9.58,9.01,8.50,8.04,7.63,7.25,6.91,6.60,6.32,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,3,0.000,10,2,0.045,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,5,0,13.29,23.0,15.90,37.6,3/9/2025 5:27:53 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,8.00,17.00,12.00,13.00,8.00,17.00,12.00,13.00,10.68,0.10,0.06,5.35,43.86,40.205,236.589,tx rx 50%,500,62.83,250.000,500.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,18,13,14,0.00,0.00,0.00,0.00,0.00,0.00,false,28.45,4.09,7.59,5.93,5.16,4.86,4.49,4.18,3.94,3.72,3.50,3.33,3.17,3.04,2.90,2.76,2.64,2.53,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,11,3,0.045,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.29,23.0,15.90,37.6,3/9/2025 5:27:59 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,8.00,17.00,11.00,14.00,8.00,17.00,11.00,14.00,9.70,0.32,0.06,-6.57,-650.83,121.805,236.589,tx rx 50%,500,18.85,133.333,-676.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,18,12,15,0.00,0.00,0.00,0.00,0.00,0.00,false,6.65,-15.27,-9.65,-9.79,-9.29,-8.50,-7.96,-7.49,-7.06,-6.68,-6.34,-6.02,-5.72,-5.47,-5.23,-5.00,-4.79,-4.60,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,11,3,0.045,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,3,0,13.29,23.0,15.90,37.6,3/9/2025 5:27:59 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,8.00,17.00,10.00,15.00,8.00,17.00,10.00,15.00,8.18,0.25,0.08,5.28,-148.65,220.119,236.589,tx rx 50%,500,8.80,140.000,644.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,18,11,16,0.00,0.00,0.00,0.00,0.00,0.00,false,28.36,4.02,7.52,5.86,5.08,4.81,4.44,4.12,3.86,3.63,3.43,3.25,3.09,2.94,2.81,2.69,2.58,2.48,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,11,3,0.045,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,5,0,13.29,23.0,15.90,37.6,3/9/2025 5:27:59 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,9.00,18.00,13.00,14.00,9.00,18.00,13.00,14.00,10.65,0.23,0.07,4.12,-28.49,41.808,246.691,tx rx 50%,500,62.83,250.000,386.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,19,14,15,0.00,0.00,0.00,0.00,0.00,0.00,false,26.41,2.34,6.05,4.48,3.80,3.58,3.27,2.99,2.76,2.55,2.40,2.27,2.13,1.99,1.88,1.82,1.76,1.67,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,12,3,0.047,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.29,23.0,15.89,37.6,3/9/2025 5:28:04 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,9.00,18.00,12.00,15.00,9.00,18.00,12.00,15.00,9.30,0.17,0.07,3.54,-137.09,121.756,246.691,tx rx 50%,500,18.85,133.333,380.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,19,13,16,0.00,0.00,0.00,0.00,0.00,0.00,false,25.53,1.50,5.28,3.76,3.11,2.92,2.64,2.40,2.21,2.04,1.90,1.77,1.65,1.56,1.47,1.39,1.33,1.27,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,12,3,0.047,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,3,0,13.29,23.0,15.89,37.6,3/9/2025 5:28:04 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,9.00,18.00,11.00,16.00,9.00,18.00,11.00,16.00,7.76,0.57,0.05,-7.33,-464.20,217.738,246.691,tx rx 50%,500,8.80,140.000,-944.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,19,12,17,0.00,0.00,0.00,0.00,0.00,0.00,false,5.59,-16.22,-10.48,-10.60,-10.09,-9.30,-8.75,-8.27,-7.84,-7.44,-7.07,-6.73,-6.43,-6.15,-5.89,-5.65,-5.43,-5.22,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,12,3,0.047,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,5,0,13.29,23.0,15.89,37.6,3/9/2025 5:28:04 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,10.00,19.00,14.00,15.00,10.00,19.00,14.00,15.00,8.26,0.02,0.02,3.01,-150.16,49.829,379.251,tx rx 50%,500,62.83,250.000,365.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,20,15,16,0.00,0.00,0.00,0.00,0.00,0.00,false,24.26,0.54,4.45,3.07,2.53,2.44,2.22,2.02,1.81,1.61,1.45,1.34,1.25,1.18,1.11,1.05,1.00,0.95,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,70,27,0.184,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.22,23.0,15.90,37.6,3/9/2025 5:28:09 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,10.00,19.00,13.00,16.00,10.00,19.00,13.00,16.00,8.69,0.22,0.04,3.70,146.75,174.758,379.251,tx rx 50%,500,18.85,133.333,426.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,20,14,17,0.00,0.00,0.00,0.00,0.00,0.00,false,25.50,1.60,5.38,3.90,3.28,3.12,2.86,2.61,2.41,2.22,2.07,1.95,1.85,1.75,1.65,1.57,1.50,1.43,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,70,27,0.184,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,3,0,13.22,23.0,15.90,37.6,3/9/2025 5:28:09 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,10.00,19.00,12.00,17.00,10.00,19.00,12.00,17.00,7.80,0.32,0.03,3.61,29.84,336.226,379.251,tx rx 50%,500,8.80,140.000,462.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,20,13,18,0.00,0.00,0.00,0.00,0.00,0.00,false,25.42,1.47,5.25,3.77,3.15,3.00,2.74,2.51,2.32,2.14,1.99,1.87,1.77,1.67,1.58,1.51,1.43,1.37,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,70,27,0.184,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,5,0,13.22,23.0,15.90,37.6,3/9/2025 5:28:09 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,11.00,20.00,15.00,16.00,11.00,20.00,15.00,16.00,8.16,0.52,0.04,4.18,310.27,49.515,381.081,tx rx 50%,500,62.83,250.000,512.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,21,16,17,0.00,0.00,0.00,0.00,0.00,0.00,false,25.84,1.96,5.76,4.29,3.69,3.55,3.28,3.04,2.86,2.73,2.63,2.53,2.42,2.31,2.21,2.12,2.06,2.00,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,66,25,0.173,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.23,23.0,15.89,37.6,3/9/2025 5:28:14 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,11.00,20.00,14.00,17.00,11.00,20.00,14.00,17.00,7.84,0.24,0.04,4.08,22.90,158.458,381.081,tx rx 50%,500,18.85,133.333,520.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,21,15,18,0.00,0.00,0.00,0.00,0.00,0.00,false,25.76,1.80,5.59,4.14,3.55,3.42,3.17,2.96,2.80,2.66,2.54,2.43,2.32,2.22,2.14,2.06,1.99,1.93,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,66,25,0.173,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,3,0,13.23,23.0,15.89,37.6,3/9/2025 5:28:14 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,11.00,20.00,13.00,18.00,11.00,20.00,13.00,18.00,7.17,0.31,0.05,4.35,-57.55,310.772,381.081,tx rx 50%,500,8.80,140.000,606.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,21,14,19,0.00,0.00,0.00,0.00,0.00,0.00,false,26.15,2.16,5.91,4.44,3.84,3.70,3.45,3.24,3.06,2.91,2.78,2.66,2.55,2.46,2.36,2.28,2.21,2.14,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,66,25,0.173,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,5,0,13.23,23.0,15.89,37.6,3/9/2025 5:28:14 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,12.00,21.00,16.00,17.00,12.00,21.00,16.00,17.00,8.27,0.86,0.07,5.22,-124.15,50.441,383.131,tx rx 50%,500,62.83,250.000,630.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,22,17,18,0.00,0.00,0.00,0.00,0.00,0.00,false,27.53,3.47,7.15,5.59,4.92,4.71,4.39,4.10,3.87,3.68,3.51,3.37,3.24,3.11,2.98,2.86,2.77,2.67,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,76,29,0.198,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.22,23.0,15.90,37.6,3/9/2025 5:28:19 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,12.00,21.00,15.00,18.00,12.00,21.00,15.00,18.00,7.26,0.20,0.03,4.74,122.65,147.624,383.131,tx rx 50%,500,18.85,133.333,652.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,22,16,19,0.00,0.00,0.00,0.00,0.00,0.00,false,26.51,2.60,6.40,4.93,4.31,4.15,3.89,3.66,3.46,3.29,3.15,3.02,2.90,2.79,2.69,2.60,2.52,2.44,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,76,29,0.198,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,3,0,13.22,23.0,15.90,37.6,3/9/2025 5:28:19 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,12.00,21.00,14.00,19.00,12.00,21.00,14.00,19.00,7.44,0.14,0.02,4.46,-69.81,324.157,383.131,tx rx 50%,500,8.80,140.000,599.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,22,15,20,0.00,0.00,0.00,0.00,0.00,0.00,false,26.21,2.28,6.08,4.61,4.00,3.85,3.59,3.36,3.18,3.03,2.89,2.76,2.65,2.54,2.45,2.37,2.29,2.21,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,76,29,0.198,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,5,0,13.22,23.0,15.90,37.6,3/9/2025 5:28:19 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,13.00,22.00,17.00,18.00,13.00,22.00,17.00,18.00,6.45,0.25,0.10,8.67,-51.53,50.566,492.225,tx rx 50%,500,62.83,250.000,1343.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,23,18,19,0.00,0.00,0.00,0.00,0.00,0.00,false,32.52,8.20,11.52,9.71,8.82,8.43,7.95,7.54,7.20,6.90,6.63,6.39,6.18,5.97,5.78,5.60,5.43,5.27,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,75,37,0.153,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.20,23.0,15.89,37.6,3/9/2025 5:28:24 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,13.00,22.00,16.00,19.00,13.00,22.00,16.00,19.00,8.56,0.16,0.09,7.93,-210.88,223.476,492.225,tx rx 50%,500,18.85,133.333,926.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,23,17,20,0.00,0.00,0.00,0.00,0.00,0.00,false,31.83,7.36,10.69,8.89,8.01,7.63,7.18,6.78,6.45,6.16,5.90,5.67,5.46,5.26,5.08,4.92,4.77,4.63,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,75,37,0.153,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,3,0,13.20,23.0,15.89,37.6,3/9/2025 5:28:24 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,13.00,22.00,15.00,20.00,13.00,22.00,15.00,20.00,7.00,0.11,0.07,6.25,91.68,391.690,492.225,tx rx 50%,500,8.80,140.000,892.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,23,16,21,0.00,0.00,0.00,0.00,0.00,0.00,false,29.11,4.91,8.47,6.83,6.07,5.80,5.44,5.13,4.87,4.64,4.44,4.25,4.09,3.94,3.80,3.67,3.56,3.45,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,75,37,0.153,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,5,0,13.20,23.0,15.89,37.6,3/9/2025 5:28:24 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,14.00,23.00,18.00,19.00,14.00,23.00,18.00,19.00,12.75,0.12,0.00,10.73,-47.57,49.181,242.381,tx rx 50%,500,62.83,250.000,841.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15,24,19,20,0.00,0.00,0.00,0.00,0.00,0.00,false,36.59,11.73,14.60,12.49,11.34,10.73,10.08,9.54,9.12,8.71,8.30,7.94,7.63,7.35,7.09,6.86,6.65,6.44,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,38,9,0.156,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.28,23.0,15.89,37.6,3/9/2025 5:28:30 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,14.00,23.00,17.00,20.00,14.00,23.00,17.00,20.00,8.38,0.24,0.02,9.68,-80.31,107.818,242.381,tx rx 50%,500,18.85,133.333,1154.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15,24,18,21,0.00,0.00,0.00,0.00,0.00,0.00,false,34.86,10.11,13.14,11.13,10.08,9.57,9.00,8.50,8.08,7.72,7.39,7.10,6.83,6.57,6.34,6.14,5.95,5.77,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,38,9,0.156,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,3,0,13.28,23.0,15.89,37.6,3/9/2025 5:28:30 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,14.00,23.00,16.00,21.00,14.00,23.00,16.00,21.00,7.39,0.16,0.00,7.71,-274.20,203.512,242.381,tx rx 50%,500,8.80,140.000,1044.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15,24,17,22,0.00,0.00,0.00,0.00,0.00,0.00,false,31.45,7.11,10.46,8.68,7.81,7.43,6.98,6.58,6.25,5.96,5.71,5.47,5.25,5.06,4.89,4.72,4.57,4.43,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,38,9,0.156,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,5,0,13.28,23.0,15.89,37.6,3/9/2025 5:28:30 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,0.00,13.00,6.00,7.00,0.00,13.00,6.00,7.00,11.24,0.12,0.01,4.04,-180.37,50.300,590.238,tx rx 50%,500,131.95,233.333,359.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,14,7,8,0.00,0.00,0.00,0.00,0.00,0.00,false,26.49,2.11,5.77,4.23,3.57,3.40,3.14,2.90,2.71,2.53,2.36,2.23,2.11,2.02,1.92,1.84,1.76,1.69,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,155,92,0.263,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.03,23.0,15.89,37.5,3/9/2025 5:28:35 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,0.00,13.00,5.00,8.00,0.00,13.00,5.00,8.00,12.03,0.00,0.00,4.12,-0.74,169.564,590.238,tx rx 50%,500,41.89,106.667,342.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,14,6,9,0.00,0.00,0.00,0.00,0.00,0.00,false,26.41,2.26,5.92,4.37,3.70,3.51,3.22,2.98,2.78,2.61,2.45,2.31,2.19,2.08,1.98,1.89,1.81,1.74,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,155,92,0.263,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,3,0,13.03,23.0,15.89,37.5,3/9/2025 5:28:35 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,0.00,13.00,4.00,9.00,0.00,13.00,4.00,9.00,11.15,0.03,0.01,-6.40,481.50,291.048,590.238,tx rx 50%,500,22.62,90.000,-573.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,14,5,10,0.00,0.00,0.00,0.00,0.00,0.00,false,4.77,-16.25,-10.08,-9.91,-9.22,-8.29,-7.65,-7.10,-6.62,-6.19,-5.81,-5.47,-5.17,-4.90,-4.65,-4.41,-4.20,-4.01,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,155,92,0.263,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,5,0,13.03,23.0,15.89,37.5,3/9/2025 5:28:35 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,1.00,14.00,7.00,8.00,1.00,14.00,7.00,8.00,13.97,0.12,0.01,4.88,151.42,50.892,480.749,tx rx 50%,500,131.95,233.333,349.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,15,8,9,0.00,0.00,0.00,0.00,0.00,0.00,false,28.02,3.53,7.03,5.36,4.60,4.35,3.99,3.67,3.43,3.23,3.04,2.88,2.74,2.59,2.48,2.38,2.28,2.18,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,89,43,0.185,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.17,23.0,15.89,37.5,3/9/2025 5:28:40 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,1.00,14.00,6.00,9.00,1.00,14.00,6.00,9.00,12.43,0.03,0.03,-10.41,492.59,142.657,480.749,tx rx 50%,500,41.89,106.667,-837.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,15,7,10,0.00,0.00,0.00,0.00,0.00,0.00,false,-3.74,-23.42,-16.25,-15.41,-14.19,-12.82,-11.81,-10.95,-10.19,-9.52,-8.93,-8.40,-7.92,-7.49,-7.09,-6.73,-6.40,-6.11,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,89,43,0.185,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,3,0,13.17,23.0,15.89,37.5,3/9/2025 5:28:40 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,1.00,14.00,5.00,10.00,1.00,14.00,5.00,10.00,13.56,0.02,0.00,4.78,-31.90,288.097,480.749,tx rx 50%,500,22.62,90.000,352.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,15,6,11,0.00,0.00,0.00,0.00,0.00,0.00,false,27.65,3.32,6.86,5.23,4.49,4.25,3.91,3.62,3.38,3.17,2.99,2.83,2.69,2.56,2.44,2.34,2.24,2.15,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,89,43,0.185,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,5,0,13.17,23.0,15.89,37.5,3/9/2025 5:28:40 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,2.00,15.00,8.00,9.00,2.00,15.00,8.00,9.00,13.74,0.06,0.06,-36.39,522.93,48.725,468.002,tx rx 50%,500,131.95,233.333,-2648.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,16,9,10,0.00,0.00,0.00,0.00,0.00,0.00,false,-57.15,-69.14,-55.72,-50.66,-46.06,-41.98,-38.69,-35.86,-33.42,-31.26,-29.33,-27.62,-26.09,-24.70,-23.45,-22.31,-21.26,-20.30,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,69,32,0.147,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,1,0,13.20,23.0,15.89,37.4,3/9/2025 5:28:45 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,2.00,15.00,7.00,10.00,2.00,15.00,7.00,10.00,17.05,0.04,0.02,5.49,112.01,190.474,468.002,tx rx 50%,500,41.89,106.667,321.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,16,8,11,0.00,0.00,0.00,0.00,0.00,0.00,false,29.09,4.50,7.89,6.16,5.34,5.03,4.63,4.30,4.02,3.77,3.55,3.36,3.19,3.04,2.90,2.78,2.66,2.56,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,69,32,0.147,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,3,0,13.20,23.0,15.89,37.4,3/9/2025 5:28:45 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,2.00,15.00,6.00,11.00,2.00,15.00,6.00,11.00,15.01,0.23,0.08,12.20,448.62,310.468,468.002,tx rx 50%,500,22.62,90.000,813.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,16,7,12,0.00,0.00,0.00,0.00,0.00,0.00,false,41.08,15.25,17.50,14.95,13.45,12.55,11.67,10.91,10.25,9.67,9.16,8.69,8.27,7.89,7.54,7.22,6.92,6.66,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,69,32,0.147,00.000000,00.000000,,0:/DATA/Slb_24All_Mar.rpp,5,0,13.20,23.0,15.89,37.4,3/9/2025 5:28:45 PM,0,1,0,0.0,0.00,0.0
