,El-array,xA (m),xB (m),xM (m),xN (m),Global xA (m),Global xB (m),Global xM (m),Global xN (m),Rho (Ohm.m),Dev. M,Dev. Rho (%),M (mV/V),SP (mV),VMN (mV),IAB (mA),TX RX,Time (ms),Coef. k (m),Dev. coef. k (%),Metal factor,yA (m),yB (m),yM (m),yN (m),Global yA (m),Global yB (m),Global yM (m),Global yN (m),zA (m),zB (m),zM (m),zN (m),Global zA (m),Global zB (m),Global zM (m),Global zN (m),N° electrode A,N° electrode B,N° electrode M,N° electrode N,Depth A (m),Depth B (m),Depth M (m),Depth N (m),Water Depth,Water resitivity,Rising PP,M1 (mV/V),M2 (mV/V),M3 (mV/V),M4 (mV/V),M5 (mV/V),M6 (mV/V),M7 (mV/V),M8 (mV/V),M9 (mV/V),M10 (mV/V),M11 (mV/V),M12 (mV/V),M13 (mV/V),M14 (mV/V),M15 (mV/V),M16 (mV/V),M17 (mV/V),M18 (mV/V),M19 (mV/V),M20 (mV/V),Mdly (ms),TM1 (ms),TM2 (ms),TM3 (ms),TM4 (ms),TM5 (ms),TM6 (ms),TM7 (ms),TM8 (ms),TM9 (ms),TM10 (ms),TM11 (ms),TM12 (ms),TM13 (ms),TM14 (ms),TM15 (ms),TM16 (ms),TM17 (ms),TM18 (ms),TM19 (ms),TM20 (ms),Stack,Rs-Check,Vab (V),Pab (W),Rab (kOhm),Latitude,Longitude,UTM (WSG84),Name,Channel,Overload,Tx-Bat (V),Tx Temp. (°C),Rx-Bat (V),Rx Temp. (°C),Date,Gapfiller,Synch,Continuous survey marker,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,17.00,54.00,30.00,41.00,17.00,54.00,30.00,41.00,42.57,0.02,0.01,3.03,582.14,112.783,236.087,tx rx 50%,500,89.11,33.566,71.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,55,31,42,0.00,0.00,0.00,0.00,0.00,0.00,false,25.44,1.29,4.86,3.27,2.58,2.38,2.09,1.85,1.64,1.46,1.32,1.19,1.07,0.97,0.89,0.82,0.75,0.69,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,58,14,0.245,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,5,0,13.27,24.0,16.03,28.6,3/9/2025 4:04:39 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,18.00,55.00,34.00,39.00,18.00,55.00,34.00,39.00,42.61,0.01,0.01,1.01,25.59,50.099,248.199,tx rx 50%,500,211.12,52.500,23.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,56,35,40,0.00,0.00,0.00,0.00,0.00,0.00,false,21.28,-2.24,1.79,0.53,0.10,0.10,-0.02,-0.12,-0.18,-0.24,-0.29,-0.32,-0.33,-0.34,-0.34,-0.36,-0.39,-0.39,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,78,19,0.315,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,1,0,13.26,24.0,16.03,28.6,3/9/2025 4:04:44 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,18.00,55.00,33.00,40.00,18.00,55.00,33.00,40.00,43.21,0.00,0.01,1.19,-42.35,72.413,248.199,tx rx 50%,500,148.10,41.905,27.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,56,34,41,0.00,0.00,0.00,0.00,0.00,0.00,false,21.63,-1.89,2.09,0.77,0.32,0.32,0.18,0.06,-0.02,-0.09,-0.15,-0.19,-0.22,-0.24,-0.26,-0.28,-0.29,-0.30,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,78,19,0.315,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,3,0,13.26,24.0,16.03,28.6,3/9/2025 4:04:44 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,18.00,55.00,31.00,42.00,18.00,55.00,31.00,42.00,41.93,0.01,0.02,2.06,-164.22,116.792,248.199,tx rx 50%,500,89.11,33.566,49.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,56,32,43,0.00,0.00,0.00,0.00,0.00,0.00,false,23.31,-0.49,3.32,1.90,1.35,1.27,1.07,0.90,0.77,0.66,0.56,0.49,0.43,0.38,0.33,0.29,0.24,0.20,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,78,19,0.315,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,5,0,13.26,24.0,16.03,28.6,3/9/2025 4:04:44 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,19.00,56.00,35.00,40.00,19.00,56.00,35.00,40.00,40.37,0.00,0.04,0.57,-64.68,51.039,266.880,tx rx 50%,500,211.12,52.500,14.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,57,36,41,0.00,0.00,0.00,0.00,0.00,0.00,false,20.71,-2.73,1.32,0.09,-0.33,-0.33,-0.47,-0.58,-0.63,-0.67,-0.71,-0.73,-0.74,-0.78,-0.80,-0.81,-0.81,-0.80,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,111,30,0.416,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,1,0,13.22,24.0,16.03,28.6,3/9/2025 4:04:49 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,19.00,56.00,34.00,41.00,19.00,56.00,34.00,41.00,42.39,0.03,0.04,2.75,751.78,76.389,266.880,tx rx 50%,500,148.10,41.905,64.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,57,35,42,0.00,0.00,0.00,0.00,0.00,0.00,false,24.92,0.94,4.54,2.99,2.32,2.11,1.81,1.57,1.38,1.21,1.04,0.92,0.84,0.74,0.63,0.57,0.51,0.44,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,111,30,0.416,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,3,0,13.22,24.0,16.03,28.6,3/9/2025 4:04:49 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,19.00,56.00,32.00,43.00,19.00,56.00,32.00,43.00,40.57,0.02,0.01,2.81,-134.65,121.513,266.880,tx rx 50%,500,89.11,33.566,69.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,57,33,44,0.00,0.00,0.00,0.00,0.00,0.00,false,24.59,0.68,4.37,2.90,2.28,2.12,1.86,1.64,1.48,1.34,1.21,1.10,1.01,0.92,0.85,0.79,0.73,0.68,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,111,30,0.416,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,5,0,13.22,24.0,16.03,28.6,3/9/2025 4:04:49 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,20.00,57.00,36.00,41.00,20.00,57.00,36.00,41.00,41.34,0.02,0.03,3.38,735.44,50.453,257.658,tx rx 50%,500,211.12,52.500,81.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,58,37,42,0.00,0.00,0.00,0.00,0.00,0.00,false,26.66,2.21,5.58,3.88,3.10,2.83,2.47,2.13,1.87,1.68,1.49,1.34,1.20,1.08,0.98,0.88,0.79,0.72,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,78,20,0.302,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,1,0,13.25,24.0,16.03,28.6,3/9/2025 4:04:54 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,20.00,57.00,35.00,42.00,20.00,57.00,35.00,42.00,40.10,0.01,0.01,1.39,-52.53,69.759,257.658,tx rx 50%,500,148.10,41.905,34.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,58,36,43,0.00,0.00,0.00,0.00,0.00,0.00,false,21.91,-1.55,2.40,1.07,0.59,0.58,0.42,0.27,0.17,0.10,0.04,-0.02,-0.06,-0.10,-0.15,-0.19,-0.21,-0.23,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,78,20,0.302,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,3,0,13.25,24.0,16.03,28.6,3/9/2025 4:04:54 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,20.00,57.00,33.00,44.00,20.00,57.00,33.00,44.00,39.16,0.02,0.03,3.82,-44.18,113.247,257.658,tx rx 50%,500,89.11,33.566,97.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,58,34,45,0.00,0.00,0.00,0.00,0.00,0.00,false,26.16,2.14,5.71,4.11,3.42,3.22,2.92,2.65,2.43,2.25,2.11,1.97,1.85,1.74,1.62,1.52,1.45,1.38,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,78,20,0.302,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,5,0,13.25,24.0,16.03,28.6,3/9/2025 4:04:54 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,21.00,58.00,37.00,42.00,21.00,58.00,37.00,42.00,40.30,0.05,0.03,1.70,-335.51,50.156,262.742,tx rx 50%,500,211.12,52.500,42.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22,59,38,43,0.00,0.00,0.00,0.00,0.00,0.00,false,22.81,-1.05,2.83,1.46,0.94,0.88,0.70,0.55,0.44,0.34,0.25,0.19,0.14,0.08,0.05,0.01,-0.02,-0.02,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,83,22,0.317,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,1,0,13.24,24.0,16.03,28.6,3/9/2025 4:04:59 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,21.00,58.00,36.00,43.00,21.00,58.00,36.00,43.00,39.68,0.03,0.03,2.81,-73.79,70.400,262.742,tx rx 50%,500,148.10,41.905,70.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22,59,37,44,0.00,0.00,0.00,0.00,0.00,0.00,false,24.53,0.61,4.34,2.85,2.25,2.13,1.89,1.68,1.51,1.37,1.25,1.15,1.04,0.95,0.87,0.81,0.74,0.70,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,83,22,0.317,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,3,0,13.24,24.0,16.03,28.6,3/9/2025 4:04:59 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,21.00,58.00,34.00,45.00,21.00,58.00,34.00,45.00,36.98,0.03,0.03,4.84,-44.00,109.053,262.742,tx rx 50%,500,89.11,33.566,130.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22,59,35,46,0.00,0.00,0.00,0.00,0.00,0.00,false,27.95,3.69,7.10,5.40,4.63,4.35,3.99,3.67,3.40,3.17,2.97,2.80,2.64,2.50,2.37,2.25,2.14,2.05,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,83,22,0.317,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,5,0,13.24,24.0,16.03,28.6,3/9/2025 4:04:59 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,22.00,59.00,38.00,43.00,22.00,59.00,38.00,43.00,40.83,0.01,0.02,3.71,-39.02,50.421,260.702,tx rx 50%,500,211.12,52.500,90.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,60,39,44,0.00,0.00,0.00,0.00,0.00,0.00,false,26.19,2.09,5.67,4.07,3.36,3.12,2.80,2.53,2.30,2.11,1.96,1.84,1.71,1.60,1.50,1.41,1.34,1.27,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,80,21,0.305,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,1,0,13.26,24.0,16.03,28.6,3/9/2025 4:05:04 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,22.00,59.00,37.00,44.00,22.00,59.00,37.00,44.00,37.83,0.02,0.02,5.22,-352.05,66.591,260.702,tx rx 50%,500,148.10,41.905,138.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,60,38,45,0.00,0.00,0.00,0.00,0.00,0.00,false,28.50,4.30,7.68,5.94,5.11,4.77,4.36,4.03,3.76,3.51,3.29,3.12,2.96,2.80,2.65,2.52,2.41,2.31,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,80,21,0.305,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,3,0,13.26,24.0,16.03,28.6,3/9/2025 4:05:04 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,22.00,59.00,35.00,46.00,22.00,59.00,35.00,46.00,34.61,0.04,0.02,6.41,-78.69,101.255,260.702,tx rx 50%,500,89.11,33.566,185.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,60,36,47,0.00,0.00,0.00,0.00,0.00,0.00,false,30.63,6.20,9.35,7.47,6.53,6.09,5.61,5.20,4.85,4.55,4.28,4.06,3.85,3.66,3.48,3.33,3.19,3.06,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,80,21,0.305,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,5,0,13.26,24.0,16.03,28.6,3/9/2025 4:05:04 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,23.00,60.00,39.00,44.00,23.00,60.00,39.00,44.00,38.93,0.07,0.01,7.04,-40.43,48.236,261.597,tx rx 50%,500,211.12,52.500,180.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,61,40,45,0.00,0.00,0.00,0.00,0.00,0.00,false,31.76,7.07,10.16,8.21,7.22,6.77,6.27,5.82,5.44,5.11,4.83,4.59,4.36,4.16,3.99,3.81,3.63,3.49,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,30,8,0.116,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,1,0,13.29,24.0,16.03,28.6,3/9/2025 4:05:09 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,23.00,60.00,38.00,45.00,23.00,60.00,38.00,45.00,36.80,0.07,0.01,7.28,-25.39,64.992,261.597,tx rx 50%,500,148.10,41.905,197.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,61,39,46,0.00,0.00,0.00,0.00,0.00,0.00,false,32.18,7.49,10.52,8.55,7.54,7.05,6.53,6.08,5.69,5.33,5.02,4.76,4.52,4.32,4.13,3.93,3.75,3.60,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,30,8,0.116,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,3,0,13.29,24.0,16.03,28.6,3/9/2025 4:05:09 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,23.00,60.00,36.00,47.00,23.00,60.00,36.00,47.00,34.29,0.07,0.01,7.08,-84.45,100.657,261.597,tx rx 50%,500,89.11,33.566,206.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,61,37,48,0.00,0.00,0.00,0.00,0.00,0.00,false,31.81,7.10,10.18,8.23,7.25,6.80,6.30,5.87,5.50,5.18,4.89,4.63,4.41,4.22,4.05,3.86,3.69,3.56,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,30,8,0.116,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,5,0,13.29,24.0,16.03,28.6,3/9/2025 4:05:09 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,24.00,61.00,40.00,45.00,24.00,61.00,40.00,45.00,35.59,0.07,0.02,10.87,-26.60,50.899,301.947,tx rx 50%,500,211.12,52.500,305.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,62,41,46,0.00,0.00,0.00,0.00,0.00,0.00,false,38.56,13.10,15.55,13.16,11.80,11.03,10.25,9.56,8.99,8.49,8.05,7.67,7.32,6.98,6.65,6.38,6.14,5.92,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,75,23,0.249,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,1,0,13.24,24.0,16.03,28.6,3/9/2025 4:05:14 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,24.00,61.00,39.00,46.00,24.00,61.00,39.00,46.00,34.90,0.05,0.02,10.14,-53.76,71.154,301.947,tx rx 50%,500,148.10,41.905,290.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,62,40,47,0.00,0.00,0.00,0.00,0.00,0.00,false,37.27,12.00,14.54,12.23,10.95,10.24,9.50,8.85,8.32,7.85,7.43,7.07,6.74,6.42,6.13,5.87,5.64,5.42,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,75,23,0.249,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,3,0,13.24,24.0,16.03,28.6,3/9/2025 4:05:14 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,24.00,61.00,37.00,48.00,24.00,61.00,37.00,48.00,33.37,0.04,0.02,7.89,-398.61,113.066,301.947,tx rx 50%,500,89.11,33.566,236.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,62,38,49,0.00,0.00,0.00,0.00,0.00,0.00,false,33.12,8.31,11.26,9.25,8.20,7.69,7.14,6.66,6.25,5.90,5.60,5.31,5.06,4.84,4.63,4.44,4.28,4.12,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,75,23,0.249,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,5,0,13.24,24.0,16.03,28.6,3/9/2025 4:05:14 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,25.00,62.00,41.00,46.00,25.00,62.00,41.00,46.00,32.04,0.10,0.02,12.00,-780.33,51.049,336.352,tx rx 50%,500,211.12,52.500,374.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26,63,42,47,0.00,0.00,0.00,0.00,0.00,0.00,false,39.38,14.12,16.63,14.30,12.98,12.21,11.41,10.73,10.18,9.69,9.24,8.83,8.46,8.11,7.81,7.52,7.27,7.08,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,90,30,0.266,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,1,0,13.22,24.0,16.03,28.6,3/9/2025 4:05:19 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,25.00,62.00,40.00,47.00,25.00,62.00,40.00,47.00,33.92,0.07,0.02,11.91,-50.51,77.035,336.352,tx rx 50%,500,148.10,41.905,350.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26,63,41,48,0.00,0.00,0.00,0.00,0.00,0.00,false,40.12,14.55,16.84,14.37,12.96,12.14,11.31,10.59,9.98,9.44,8.98,8.58,8.18,7.83,7.52,7.23,6.95,6.71,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,90,30,0.266,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,3,0,13.22,24.0,16.03,28.6,3/9/2025 4:05:19 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,25.00,62.00,38.00,49.00,25.00,62.00,38.00,49.00,33.35,0.06,0.02,8.50,256.26,125.890,336.352,tx rx 50%,500,89.11,33.566,254.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26,63,39,50,0.00,0.00,0.00,0.00,0.00,0.00,false,34.09,9.17,12.04,9.98,8.89,8.35,7.75,7.24,6.82,6.45,6.13,5.85,5.58,5.33,5.11,4.92,4.74,4.56,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,90,30,0.266,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,5,0,13.22,24.0,16.03,28.6,3/9/2025 4:05:19 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,26.00,63.00,42.00,47.00,26.00,63.00,42.00,47.00,31.54,0.10,0.05,17.00,-62.96,50.923,340.810,tx rx 50%,500,211.12,52.500,538.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27,64,43,48,0.00,0.00,0.00,0.00,0.00,0.00,false,48.80,22.24,23.74,20.74,18.89,17.70,16.57,15.60,14.77,14.04,13.37,12.76,12.23,11.75,11.30,10.90,10.50,10.12,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,87,30,0.255,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,1,0,13.23,24.0,16.03,28.6,3/9/2025 4:05:24 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,26.00,63.00,41.00,48.00,26.00,63.00,41.00,48.00,32.39,0.07,0.04,11.07,-806.26,74.534,340.810,tx rx 50%,500,148.10,41.905,341.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27,64,42,49,0.00,0.00,0.00,0.00,0.00,0.00,false,37.44,12.46,15.13,12.93,11.74,11.09,10.40,9.82,9.36,8.95,8.54,8.18,7.85,7.55,7.30,7.09,6.87,6.63,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,87,30,0.255,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,3,0,13.23,24.0,16.03,28.6,3/9/2025 4:05:24 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,26.00,63.00,39.00,50.00,26.00,63.00,39.00,50.00,33.01,0.05,0.03,9.25,-90.99,126.259,340.810,tx rx 50%,500,89.11,33.566,280.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27,64,40,51,0.00,0.00,0.00,0.00,0.00,0.00,false,35.28,10.30,13.06,10.91,9.77,9.17,8.53,7.99,7.55,7.15,6.79,6.46,6.17,5.92,5.67,5.47,5.28,5.07,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,87,30,0.255,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,5,0,13.23,24.0,16.03,28.6,3/9/2025 4:05:24 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,0.00,41.00,18.00,23.00,0.00,41.00,18.00,23.00,38.88,0.17,0.01,5.55,55.59,49.774,332.985,tx rx 50%,500,260.12,51.111,142.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,42,19,24,0.00,0.00,0.00,0.00,0.00,0.00,false,29.72,4.85,8.08,6.30,5.43,5.07,4.65,4.30,4.01,3.74,3.52,3.33,3.16,2.99,2.85,2.73,2.60,2.49,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,73,24,0.219,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,1,0,13.24,24.0,16.03,28.6,3/9/2025 4:05:29 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,0.00,41.00,17.00,24.00,0.00,41.00,17.00,24.00,39.39,0.19,0.01,5.34,21.65,71.638,332.985,tx rx 50%,500,183.11,40.336,135.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,42,18,25,0.00,0.00,0.00,0.00,0.00,0.00,false,28.11,4.63,7.87,6.08,5.25,4.91,4.51,4.17,3.89,3.64,3.44,3.25,3.07,2.91,2.78,2.65,2.52,2.42,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,73,24,0.219,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,3,0,13.24,24.0,16.03,28.6,3/9/2025 4:05:29 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,0.00,41.00,15.00,26.00,0.00,41.00,15.00,26.00,41.44,2.86,0.57,4.32,15.32,123.897,332.985,tx rx 50%,500,111.38,31.515,104.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,42,16,27,0.00,0.00,0.00,0.00,0.00,0.00,false,27.79,3.43,6.66,4.89,4.06,3.75,3.37,3.05,2.79,2.57,2.39,2.23,2.08,1.96,1.85,1.75,1.65,1.57,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,73,24,0.219,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,5,0,13.24,24.0,16.03,28.6,3/9/2025 4:05:29 PM,0,1,0,0.0,0.00,0.0
