"Time","#","Name","Reading1","Reading2","Reading3","Reading4","Reading5","DataSnap"
"8/26/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","23.8","34.4","3480","9134","Active"
"8/26/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","23.8","34.5","3486","9119","Active"
"8/25/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","23.8","34.6","3486","9100","Active"
"8/25/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","23.8","34.5","3486","9122","Active"
"8/25/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","23.8","34.5","3486","9121","Active"
"8/24/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","23.8","34.3","3486","9198","Active"
"8/24/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","23.8","34.5","3480","9124","Active"
"8/24/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","23.9","34.6","3486","9110","Active"
"8/23/2025 4:00:00 PM","19009393","Active 3 Deep","47.5","23.9","34.3","3486","9176","Active"
"8/23/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","23.9","34.5","3486","9127","Active"
"8/23/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","23.9","34.5","3480","9115","Active"
"8/22/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","23.9","34.5","3480","9123","Active"
"8/22/2025 8:00:00 AM","19009393","Active 3 Deep","47.5","23.9","34.3","3480","9169","Active"
"8/22/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","23.9","34.4","3474","9126","Active"
"8/21/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","23.9","34.6","3480","9094","Active"
"8/21/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","23.9","34.6","3486","9113","Active"
"8/21/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","23.9","34.4","3480","9136","Active"
"8/20/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","23.8","34.6","3480","9076","Active"
"8/20/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","23.8","34.4","3486","9146","Active"
"8/20/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","23.8","34.6","3480","9077","Active"
"8/19/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","23.8","34.6","3474","9075","Active"
"8/19/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","23.8","34.7","3480","9055","Active"
"8/19/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","23.8","34.6","3474","9079","Active"
"8/18/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","23.7","34.5","3480","9115","Active"
"8/18/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","23.7","34.6","3474","9076","Active"
"8/18/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","23.7","34.7","3474","9050","Active"
"8/17/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","23.7","34.5","3480","9117","Active"
"8/17/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","23.7","34.5","3474","9111","Active"
"8/17/2025 12:00:00 AM","19009393","Active 3 Deep","47.6","23.6","34.5","3474","9103","Active"
"8/16/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","23.6","34.6","3474","9066","Active"
"8/16/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","23.6","34.6","3474","9078","Active"
"8/16/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","23.6","34.6","3480","9098","Active"
"8/15/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","23.6","34.6","3480","9079","Active"
"8/15/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","23.6","34.7","3474","9049","Active"
"8/15/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","23.6","34.6","3480","9076","Active"
"8/14/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","23.7","34.6","3474","9078","Active"
"8/14/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","23.7","34.6","3474","9084","Active"
"8/14/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","23.7","34.7","3474","9028","Active"
"8/13/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","23.7","34.5","3480","9107","Active"
"8/13/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","23.7","34.7","3474","9045","Active"
"8/13/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","23.7","34.6","3486","9097","Active"
"8/12/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","23.7","34.6","3474","9080","Active"
"8/12/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","23.7","34.7","3480","9042","Active"
"8/12/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","23.6","34.7","3486","9062","Active"
"8/11/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","23.6","34.8","3486","9049","Active"
"8/11/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","23.6","34.8","3486","9050","Active"
"8/11/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","23.6","34.7","3486","9075","Active"
"8/10/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","23.6","34.8","3486","9047","Active"
"8/10/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","23.5","34.7","3480","9049","Active"
"8/10/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","23.5","34.8","3486","9049","Active"
"8/9/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","23.5","34.8","3474","9024","Active"
"8/9/2025 8:00:00 AM","19009393","Active 3 Deep","48","23.5","35","3474","8947","Active"
"8/9/2025 12:00:00 AM","19009393","Active 3 Deep","47.9","23.5","34.9","3480","8996","Active"
"8/8/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","23.5","34.7","3480","9054","Active"
"8/8/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","23.4","34.8","3486","9037","Active"
"8/8/2025 12:00:00 AM","19009393","Active 3 Deep","47.9","23.5","34.8","3480","9017","Active"
"8/7/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","23.5","34.7","3486","9066","Active"
"8/7/2025 8:00:00 AM","19009393","Active 3 Deep","47.9","23.5","34.9","3480","8999","Active"
"8/7/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","23.5","34.8","3480","9041","Active"
"8/6/2025 4:00:00 PM","19009393","Active 3 Deep","47.9","23.5","34.8","3486","9032","Active"
"8/6/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","23.5","34.7","3480","9059","Active"
"8/6/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","23.5","34.8","3486","9037","Active"
"8/5/2025 4:00:00 PM","19009393","Active 3 Deep","47.9","23.6","34.9","3486","9022","Active"
"8/5/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","23.7","34.8","3480","9032","Active"
"8/5/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","23.7","34.8","3486","9035","Active"
"8/4/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","23.7","34.7","3486","9061","Active"
"8/4/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","23.7","34.7","3486","9065","Active"
"8/4/2025 12:00:00 AM","19009393","Active 3 Deep","47.9","23.7","34.9","3486","9008","Active"
"8/3/2025 4:00:00 PM","19009393","Active 3 Deep","47.9","23.8","34.9","3486","9021","Active"
"8/3/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","23.7","34.8","3486","9039","Active"
"8/3/2025 12:00:00 AM","19009393","Active 3 Deep","47.9","23.8","34.8","3492","9048","Active"
"8/2/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","23.8","34.7","3497","9106","Active"
"8/2/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","23.8","34.8","3497","9084","Active"
"8/2/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","23.8","34.8","3492","9049","Active"
"8/1/2025 4:00:00 PM","19009393","Active 3 Deep","47.9","23.7","34.9","3492","9040","Active"
"8/1/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","23.8","34.8","3492","9051","Active"
"8/1/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","23.8","34.8","3492","9052","Active"
"7/31/2025 4:00:00 PM","19009393","Active 3 Deep","47.9","23.7","34.9","3486","9019","Active"
"7/31/2025 8:00:00 AM","19009393","Active 3 Deep","47.9","23.7","34.9","3480","8984","Active"
"7/31/2025 12:00:00 AM","19009393","Active 3 Deep","47.9","23.7","34.8","3486","9031","Active"
"7/30/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","23.7","34.8","3486","9044","Active"
"7/30/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","23.6","34.7","3486","9073","Active"
"7/30/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","23.6","34.8","3486","9040","Active"
"7/29/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","23.6","34.7","3486","9064","Active"
"7/29/2025 8:00:00 AM","19009393","Active 3 Deep","47.9","23.6","34.9","3492","9040","Active"
"7/29/2025 12:00:00 AM","19009393","Active 3 Deep","47.9","23.6","34.9","3486","9011","Active"
"7/28/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","23.6","34.7","3486","9073","Active"
"7/28/2025 8:00:00 AM","19009393","Active 3 Deep","47.9","23.6","34.9","3486","9025","Active"
"7/28/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","23.5","34.7","3486","9057","Active"
"7/27/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","23.5","34.7","3480","9048","Active"
"7/27/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","23.5","34.7","3480","9061","Active"
"7/27/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","23.5","34.6","3480","9070","Active"
"7/26/2025 4:00:00 PM","19009393","Active 3 Deep","47.9","23.5","34.9","3480","9006","Active"
"7/26/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","23.4","34.8","3480","9031","Active"
"7/26/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","23.4","34.6","3480","9085","Active"
"7/25/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","23.4","34.8","3474","9025","Active"
"7/25/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","23.4","34.6","3480","9083","Active"
"7/25/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","23.3","34.8","3480","9040","Active"
"7/24/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","23.4","34.8","3480","9018","Active"
"7/24/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","23.4","34.6","3474","9058","Active"
"7/24/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","23.3","34.8","3480","9034","Active"
"7/23/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","23.3","34.8","3474","9016","Active"
"7/23/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","23.3","34.7","3469","9035","Active"
"7/23/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","23.3","34.8","3469","8994","Active"
"7/22/2025 4:00:00 PM","19009393","Active 3 Deep","47.9","23.2","34.9","3474","8990","Active"
"7/22/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","23.2","34.7","3469","9016","Active"
"7/22/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","23.2","34.7","3452","8996","Active"
"7/21/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","23.2","34.6","3446","8987","Active"
"7/21/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","23.2","34.7","3446","8973","Active"
"7/21/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","23.1","34.8","3452","8968","Active"
"7/20/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","23.1","34.6","3452","9005","Active"
"7/20/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","23.1","34.4","3452","9061","Active"
"7/20/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","23.1","34.6","3446","8998","Active"
"7/19/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","23.1","34.7","3452","8987","Active"
"7/19/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","23.1","34.6","3452","9004","Active"
"7/19/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","23.1","34.5","3441","9001","Active"
"7/18/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","23.1","34.6","3441","8992","Active"
"7/18/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","23.1","34.7","3441","8966","Active"
"7/18/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","23.1","34.7","3435","8924","Active"
"7/17/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","23","34.7","3441","8957","Active"
"7/17/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","23","34.6","3441","8970","Active"
"7/17/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","23","34.8","3441","8934","Active"
"7/16/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","23","34.8","3435","8916","Active"
"7/16/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","23","34.7","3435","8925","Active"
"7/16/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","23","34.7","3435","8931","Active"
"7/15/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","23","34.5","3435","8995","Active"
"7/15/2025 8:00:00 AM","19009393","Active 3 Deep","47.9","23","34.8","3429","8884","Active"
"7/15/2025 12:00:00 AM","19009393","Active 3 Deep","47.9","23","34.8","3429","8880","Active"
"7/14/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","23","34.8","3424","8885","Active"
"7/14/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","23","34.6","3424","8939","Active"
"7/14/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","23","34.8","3418","8867","Active"
"7/13/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","23","34.6","3424","8932","Active"
"7/13/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","22.9","34.6","3435","8973","Active"
"7/13/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","22.9","34.8","3424","8890","Active"
"7/12/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","22.9","34.7","3435","8929","Active"
"7/12/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","22.9","34.6","3424","8926","Active"
"7/12/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","22.9","34.7","3424","8907","Active"
"7/11/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","22.8","34.7","3418","8884","Active"
"7/11/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","22.8","34.8","3413","8858","Active"
"7/11/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","22.8","34.7","3413","8895","Active"
"7/10/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","22.8","34.6","3418","8919","Active"
"7/10/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","22.8","34.8","3407","8841","Active"
"7/10/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","22.8","34.7","3413","8879","Active"
"7/9/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","22.7","34.7","3413","8881","Active"
"7/9/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","22.7","34.6","3407","8899","Active"
"7/9/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","22.7","34.7","3413","8885","Active"
"7/8/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","22.7","34.7","3413","8870","Active"
"7/8/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","22.7","34.6","3402","8879","Active"
"7/8/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","22.7","34.7","3407","8858","Active"
"7/7/2025 4:00:00 PM","19009393","Active 3 Deep","47.9","22.7","34.8","3413","8843","Active"
"7/7/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","22.7","34.7","3402","8857","Active"
"7/7/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","22.7","34.6","3407","8883","Active"
"7/6/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","22.7","34.7","3413","8870","Active"
"7/6/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","22.8","34.8","3407","8838","Active"
"7/6/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","22.8","34.7","3396","8849","Active"
"7/5/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","22.8","34.7","3402","8849","Active"
"7/5/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","22.8","34.8","3402","8838","Active"
"7/5/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","22.8","34.8","3402","8835","Active"
"7/4/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","22.8","34.6","3402","8868","Active"
"7/4/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","22.8","34.8","3407","8837","Active"
"7/4/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","22.8","34.8","3407","8848","Active"
"7/3/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","22.9","34.6","3407","8893","Active"
"7/3/2025 8:00:00 AM","19009393","Active 3 Deep","47.9","22.9","34.9","3402","8801","Active"
"7/3/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","22.8","34.8","3407","8851","Active"
"7/2/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","22.8","34.8","3396","8805","Active"
"7/2/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","22.8","34.8","3402","8837","Active"
"7/2/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","22.8","34.7","3402","8857","Active"
"7/1/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","22.7","34.8","3402","8833","Active"
"7/1/2025 8:00:00 AM","19009393","Active 3 Deep","47.9","22.7","34.9","3402","8809","Active"
"7/1/2025 12:00:00 AM","19009393","Active 3 Deep","47.9","22.7","35","3402","8777","Active"
"6/30/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","22.7","34.5","3391","8874","Active"
"6/30/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","22.7","34.6","3391","8854","Active"
"6/30/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","22.7","34.7","3385","8796","Active"
"6/29/2025 4:00:00 PM","19009393","Active 3 Deep","47.9","22.7","34.9","3391","8780","Active"
"6/29/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","22.7","34.6","3391","8857","Active"
"6/29/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","22.8","34.7","3396","8843","Active"
"6/28/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","22.8","34.6","3396","8859","Active"
"6/28/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","22.8","34.7","3396","8842","Active"
"6/28/2025 12:00:00 AM","19009393","Active 3 Deep","47.9","22.8","34.9","3402","8805","Active"
"6/27/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","22.7","34.6","3396","8855","Active"
"6/27/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","22.7","34.8","3391","8809","Active"
"6/27/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","22.7","34.8","3396","8819","Active"
"6/26/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","22.7","34.6","3396","8852","Active"
"6/26/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","22.6","34.8","3396","8805","Active"
"6/26/2025 12:00:00 AM","19009393","Active 3 Deep","47.9","22.6","34.9","3402","8805","Active"
"6/25/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","22.5","34.7","3391","8825","Active"
"6/25/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","22.5","34.8","3396","8808","Active"
"6/25/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","22.5","34.8","3391","8809","Active"
"6/24/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","22.4","34.6","3396","8865","Active"
"6/24/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","22.4","34.8","3396","8820","Active"
"6/24/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","22.3","34.8","3391","8795","Active"
"6/23/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","22.3","34.7","3385","8809","Active"
"6/23/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","22.2","34.7","3385","8798","Active"
"6/23/2025 12:00:00 AM","19009393","Active 3 Deep","47.9","22.1","34.9","3380","8741","Active"
"6/22/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","22.1","34.7","3385","8820","Active"
"6/22/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","22","34.7","3380","8795","Active"
"6/22/2025 12:00:00 AM","19009393","Active 3 Deep","47.9","22","34.8","3374","8740","Active"
"6/21/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","22","34.8","3374","8749","Active"
"6/21/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","22","34.7","3374","8767","Active"
"6/21/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","21.9","34.7","3369","8754","Active"
"6/20/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","21.9","34.8","3363","8726","Active"
"6/20/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","21.8","34.7","3369","8758","Active"
"6/20/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","21.8","34.8","3363","8730","Active"
"6/19/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","21.8","34.6","3363","8779","Active"
"6/19/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","21.8","34.7","3358","8751","Active"
"6/19/2025 12:00:00 AM","19009393","Active 3 Deep","47.9","21.8","34.9","3358","8692","Active"
"6/18/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","21.7","34.7","3358","8737","Active"
"6/18/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","21.7","34.6","3352","8749","Active"
"6/18/2025 12:00:00 AM","19009393","Active 3 Deep","47.9","21.7","34.9","3352","8674","Active"
"6/17/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","21.6","34.7","3352","8736","Active"
"6/17/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","21.6","34.7","3342","8684","Active"
"6/17/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","21.6","34.6","3342","8727","Active"
"6/16/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","21.6","34.7","3336","8672","Active"
"6/16/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","21.6","34.6","3331","8704","Active"
"6/16/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","21.5","34.7","3331","8680","Active"
"6/15/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","21.5","34.7","3326","8668","Active"
"6/15/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","21.5","34.7","3331","8656","Active"
"6/15/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","21.4","34.7","3326","8660","Active"
"6/14/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","21.4","34.6","3320","8678","Active"
"6/14/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","21.4","34.7","3320","8645","Active"
"6/14/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","21.4","34.6","3315","8647","Active"
"6/13/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","21.4","34.7","3315","8621","Active"
"6/13/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","21.4","34.7","3310","8601","Active"
"6/13/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","21.3","34.7","3310","8618","Active"
"6/12/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","21.3","34.6","3315","8646","Active"
"6/12/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","21.3","34.6","3304","8616","Active"
"6/12/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","21.2","34.6","3304","8612","Active"
"6/11/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","21.3","34.6","3304","8637","Active"
"6/11/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","21.3","34.6","3304","8633","Active"
"6/11/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","21.3","34.6","3299","8618","Active"
"6/10/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","21.2","34.5","3304","8645","Active"
"6/10/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","21.1","34.8","3294","8553","Active"
"6/10/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","21.1","34.6","3299","8608","Active"
"6/9/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","21.1","34.7","3294","8572","Active"
"6/9/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","21","34.6","3294","8604","Active"
"6/9/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","21","34.6","3289","8584","Active"
"6/8/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","21","34.6","3294","8612","Active"
"6/8/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","21","34.5","3289","8621","Active"
"6/8/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","21","34.6","3294","8600","Active"
"6/7/2025 4:00:00 PM","19009393","Active 3 Deep","47.6","21","34.5","3294","8623","Active"
"6/7/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","21","34.6","3294","8606","Active"
"6/7/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","21","34.7","3294","8583","Active"
"6/6/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","21","34.7","3289","8571","Active"
"6/6/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","21","34.6","3289","8582","Active"
"6/6/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","20.9","34.7","3289","8563","Active"
"6/5/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","20.9","34.6","3289","8578","Active"
"6/5/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","20.9","34.7","3283","8546","Active"
"6/5/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","20.8","34.6","3283","8562","Active"
"6/4/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","20.7","34.7","3283","8533","Active"
"6/4/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","20.7","34.6","3283","8562","Active"
"6/4/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","20.6","34.6","3283","8576","Active"
"6/3/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","20.6","34.7","3278","8541","Active"
"6/3/2025 8:00:00 AM","19009393","Active 3 Deep","47.6","20.6","34.5","3283","8611","Active"
"6/3/2025 12:00:00 AM","19009393","Active 3 Deep","47.8","20.5","34.7","3283","8547","Active"
"6/2/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","20.5","34.5","3289","8603","Active"
"6/2/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","20.4","34.6","3283","8574","Active"
"6/2/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","20.4","34.6","3283","8575","Active"
"6/1/2025 4:00:00 PM","19009393","Active 3 Deep","47.8","20.4","34.7","3289","8547","Active"
"6/1/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","20.4","34.5","3289","8605","Active"
"6/1/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","20.4","34.5","3294","8620","Active"
"5/31/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","20.4","34.6","3299","8624","Active"
"5/31/2025 8:00:00 AM","19009393","Active 3 Deep","47.8","20.5","34.7","3299","8585","Active"
"5/31/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","20.5","34.6","3304","8624","Active"
"5/30/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","20.5","34.7","3310","8625","Active"
"5/30/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","20.5","34.6","3315","8653","Active"
"5/30/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","20.5","34.6","3315","8658","Active"
"5/29/2025 4:00:00 PM","19009393","Active 3 Deep","47.7","20.5","34.7","3310","8622","Active"
"5/29/2025 8:00:00 AM","19009393","Active 3 Deep","47.7","20.5","34.7","3310","8621","Active"
"5/29/2025 12:00:00 AM","19009393","Active 3 Deep","47.7","20.5","34.6","3315","8641","Active"
