,El-array,xA (m),xB (m),xM (m),xN (m),Global xA (m),Global xB (m),Global xM (m),Global xN (m),Rho (Ohm.m),Dev. M,Dev. Rho (%),M (mV/V),SP (mV),VMN (mV),IAB (mA),TX RX,Time (ms),Coef. k (m),Dev. coef. k (%),Metal factor,yA (m),yB (m),yM (m),yN (m),Global yA (m),Global yB (m),Global yM (m),Global yN (m),zA (m),zB (m),zM (m),zN (m),Global zA (m),Global zB (m),Global zM (m),Global zN (m),N° electrode A,N° electrode B,N° electrode M,N° electrode N,Depth A (m),Depth B (m),Depth M (m),Depth N (m),Water Depth,Water resitivity,Rising PP,M1 (mV/V),M2 (mV/V),M3 (mV/V),M4 (mV/V),M5 (mV/V),M6 (mV/V),M7 (mV/V),M8 (mV/V),M9 (mV/V),M10 (mV/V),M11 (mV/V),M12 (mV/V),M13 (mV/V),M14 (mV/V),M15 (mV/V),M16 (mV/V),M17 (mV/V),M18 (mV/V),M19 (mV/V),M20 (mV/V),Mdly (ms),TM1 (ms),TM2 (ms),TM3 (ms),TM4 (ms),TM5 (ms),TM6 (ms),TM7 (ms),TM8 (ms),TM9 (ms),TM10 (ms),TM11 (ms),TM12 (ms),TM13 (ms),TM14 (ms),TM15 (ms),TM16 (ms),TM17 (ms),TM18 (ms),TM19 (ms),TM20 (ms),Stack,Rs-Check,Vab (V),Pab (W),Rab (kOhm),Latitude,Longitude,UTM (WSG84),Name,Channel,Overload,Tx-Bat (V),Tx Temp. (°C),Rx-Bat (V),Rx Temp. (°C),Date,Gapfiller,Synch,Continuous survey marker,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,31.00,56.00,40.00,47.00,31.00,56.00,40.00,47.00,23.61,0.09,0.02,5.68,112.46,120.025,328.594,tx rx 50%,500,64.63,50.794,240.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,57,41,48,0.00,0.00,0.00,0.00,0.00,0.00,false,28.90,4.55,8.01,6.31,5.52,5.23,4.85,4.52,4.25,4.01,3.79,3.62,3.45,3.29,3.15,3.02,2.91,2.80,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,27,9,0.082,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,5,0,13.23,18.0,12.94,21.8,2/21/2026 5:21:40 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,32.00,57.00,43.00,46.00,32.00,57.00,43.00,46.00,21.58,0.06,0.04,9.12,-32.91,47.877,357.822,tx rx 50%,500,161.27,84.848,422.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33,58,44,47,0.00,0.00,0.00,0.00,0.00,0.00,false,34.54,9.65,12.65,10.62,9.56,9.03,8.44,7.90,7.47,7.13,6.81,6.49,6.20,5.94,5.72,5.53,5.35,5.16,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,28,10,0.079,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,1,0,13.23,18.0,12.94,21.7,2/21/2026 5:21:45 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,32.00,57.00,42.00,47.00,32.00,57.00,42.00,47.00,22.30,0.09,0.04,7.70,128.29,84.659,357.822,tx rx 50%,500,94.25,60.000,345.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33,58,43,48,0.00,0.00,0.00,0.00,0.00,0.00,false,32.23,7.58,10.75,8.84,7.91,7.47,6.96,6.52,6.15,5.81,5.52,5.28,5.06,4.85,4.65,4.48,4.32,4.16,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,28,10,0.079,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,3,0,13.23,18.0,12.94,21.7,2/21/2026 5:21:45 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,32.00,57.00,41.00,48.00,32.00,57.00,41.00,48.00,22.72,0.05,0.03,6.68,-35.12,125.806,357.822,tx rx 50%,500,64.63,50.794,293.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33,58,42,49,0.00,0.00,0.00,0.00,0.00,0.00,false,30.63,6.10,9.41,7.61,6.73,6.36,5.91,5.52,5.18,4.88,4.63,4.41,4.22,4.03,3.86,3.71,3.58,3.45,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,28,10,0.079,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,5,0,13.23,18.0,12.94,21.7,2/21/2026 5:21:45 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,33.00,58.00,44.00,47.00,33.00,58.00,44.00,47.00,20.40,0.13,0.04,8.18,249.31,47.843,378.222,tx rx 50%,500,161.27,84.848,401.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34,59,45,48,0.00,0.00,0.00,0.00,0.00,0.00,false,33.11,8.44,11.49,9.51,8.50,8.03,7.47,6.98,6.59,6.25,5.94,5.66,5.42,5.18,4.96,4.76,4.59,4.43,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,28,11,0.074,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,1,0,13.22,18.0,12.94,21.7,2/21/2026 5:21:50 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,33.00,58.00,43.00,48.00,33.00,58.00,43.00,48.00,21.51,0.07,0.04,8.18,-13.99,86.316,378.222,tx rx 50%,500,94.25,60.000,380.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34,59,44,49,0.00,0.00,0.00,0.00,0.00,0.00,false,33.20,8.48,11.52,9.52,8.48,7.99,7.45,6.97,6.57,6.22,5.91,5.64,5.39,5.15,4.94,4.75,4.56,4.40,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,28,11,0.074,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,3,0,13.22,18.0,12.94,21.7,2/21/2026 5:21:50 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,33.00,58.00,42.00,49.00,33.00,58.00,42.00,49.00,21.69,0.04,0.03,7.35,-56.49,126.947,378.222,tx rx 50%,500,64.63,50.794,338.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34,59,43,50,0.00,0.00,0.00,0.00,0.00,0.00,false,31.76,7.19,10.36,8.46,7.51,7.09,6.59,6.16,5.81,5.49,5.21,4.97,4.74,4.53,4.34,4.18,4.01,3.87,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,28,11,0.074,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,5,0,13.22,18.0,12.94,21.7,2/21/2026 5:21:50 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,34.00,59.00,45.00,48.00,34.00,59.00,45.00,48.00,22.05,0.04,0.02,7.40,43.35,46.402,339.400,tx rx 50%,500,161.27,84.848,335.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35,60,46,49,0.00,0.00,0.00,0.00,0.00,0.00,false,32.23,7.49,10.59,8.63,7.63,7.16,6.65,6.18,5.79,5.48,5.19,4.92,4.68,4.47,4.29,4.10,3.92,3.77,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,22,8,0.066,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,1,0,13.23,18.0,12.94,21.7,2/21/2026 5:21:55 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,34.00,59.00,44.00,49.00,34.00,59.00,44.00,49.00,20.97,0.01,0.02,7.42,59.22,75.500,339.400,tx rx 50%,500,94.25,60.000,354.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35,60,45,50,0.00,0.00,0.00,0.00,0.00,0.00,false,32.04,7.38,10.53,8.60,7.62,7.18,6.68,6.23,5.85,5.53,5.24,4.99,4.76,4.55,4.36,4.18,4.02,3.87,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,22,8,0.066,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,3,0,13.23,18.0,12.94,21.7,2/21/2026 5:21:55 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,34.00,59.00,43.00,50.00,34.00,59.00,43.00,50.00,20.76,0.07,0.03,7.37,-4.85,109.000,339.400,tx rx 50%,500,64.63,50.794,355.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35,60,44,51,0.00,0.00,0.00,0.00,0.00,0.00,false,31.94,7.26,10.42,8.50,7.54,7.10,6.61,6.18,5.80,5.50,5.21,4.97,4.74,4.53,4.34,4.16,4.01,3.87,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,22,8,0.066,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,5,0,13.23,18.0,12.94,21.7,2/21/2026 5:21:55 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,35.00,60.00,46.00,49.00,35.00,60.00,46.00,49.00,22.39,0.05,0.01,6.40,20.19,47.739,343.809,tx rx 50%,500,161.27,84.848,285.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36,61,47,50,0.00,0.00,0.00,0.00,0.00,0.00,false,30.43,5.97,9.22,7.38,6.47,6.09,5.63,5.20,4.86,4.58,4.33,4.11,3.92,3.72,3.53,3.36,3.23,3.12,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,27,9,0.079,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,1,0,13.22,18.0,12.94,21.7,2/21/2026 5:22:00 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,35.00,60.00,45.00,50.00,35.00,60.00,45.00,50.00,21.37,0.05,0.01,6.50,51.38,77.969,343.809,tx rx 50%,500,94.25,60.000,304.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36,61,46,51,0.00,0.00,0.00,0.00,0.00,0.00,false,30.53,6.07,9.31,7.48,6.58,6.19,5.73,5.31,4.97,4.68,4.42,4.19,4.00,3.82,3.65,3.49,3.35,3.21,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,27,9,0.079,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,3,0,13.22,18.0,12.94,21.7,2/21/2026 5:22:00 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,35.00,60.00,44.00,51.00,35.00,60.00,44.00,51.00,20.21,0.06,0.01,6.66,77.52,107.492,343.809,tx rx 50%,500,64.63,50.794,329.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36,61,45,52,0.00,0.00,0.00,0.00,0.00,0.00,false,30.64,6.20,9.45,7.62,6.72,6.34,5.89,5.48,5.15,4.86,4.60,4.37,4.18,3.99,3.81,3.64,3.49,3.37,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,27,9,0.079,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,5,0,13.22,18.0,12.94,21.7,2/21/2026 5:22:00 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,36.00,61.00,47.00,50.00,36.00,61.00,47.00,50.00,21.97,0.02,0.07,5.78,-193.46,43.440,318.877,tx rx 50%,500,161.27,84.848,263.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37,62,48,51,0.00,0.00,0.00,0.00,0.00,0.00,false,29.30,4.94,8.34,6.59,5.74,5.38,4.96,4.61,4.33,4.07,3.84,3.63,3.42,3.24,3.11,3.00,2.85,2.74,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,16,5,0.051,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,1,0,13.24,18.0,12.94,21.7,2/21/2026 5:22:05 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,36.00,61.00,46.00,51.00,36.00,61.00,46.00,51.00,21.20,0.07,0.08,5.69,41.23,71.724,318.877,tx rx 50%,500,94.25,60.000,268.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37,62,47,52,0.00,0.00,0.00,0.00,0.00,0.00,false,29.15,4.83,8.21,6.46,5.63,5.29,4.87,4.52,4.23,3.96,3.74,3.56,3.38,3.20,3.04,2.91,2.79,2.69,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,16,5,0.051,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,3,0,13.24,18.0,12.94,21.7,2/21/2026 5:22:05 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,36.00,61.00,45.00,52.00,36.00,61.00,45.00,52.00,20.11,0.07,0.07,5.91,16.65,99.247,318.877,tx rx 50%,500,64.63,50.794,293.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37,62,46,53,0.00,0.00,0.00,0.00,0.00,0.00,false,29.49,5.11,8.46,6.70,5.85,5.50,5.09,4.73,4.44,4.17,3.94,3.75,3.56,3.39,3.23,3.09,2.97,2.85,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,16,5,0.051,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,5,0,13.24,18.0,12.94,21.7,2/21/2026 5:22:05 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,37.00,62.00,48.00,51.00,37.00,62.00,48.00,51.00,21.18,0.05,0.02,4.78,21.69,46.089,350.998,tx rx 50%,500,161.27,84.848,225.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38,63,49,52,0.00,0.00,0.00,0.00,0.00,0.00,false,27.38,3.29,6.87,5.24,4.52,4.29,3.93,3.63,3.39,3.19,3.01,2.85,2.68,2.56,2.46,2.34,2.23,2.13,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,22,8,0.062,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,1,0,13.24,18.0,12.94,21.7,2/21/2026 5:22:10 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,37.00,62.00,47.00,52.00,37.00,62.00,47.00,52.00,20.76,0.01,0.02,5.13,-231.18,77.311,350.998,tx rx 50%,500,94.25,60.000,246.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38,63,48,53,0.00,0.00,0.00,0.00,0.00,0.00,false,28.12,3.91,7.39,5.71,4.93,4.65,4.29,3.97,3.72,3.49,3.28,3.10,2.93,2.79,2.68,2.55,2.44,2.33,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,22,8,0.062,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,3,0,13.24,18.0,12.94,21.7,2/21/2026 5:22:10 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,37.00,62.00,46.00,53.00,37.00,62.00,46.00,53.00,19.61,0.05,0.02,5.16,12.10,106.499,350.998,tx rx 50%,500,64.63,50.794,262.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38,63,47,54,0.00,0.00,0.00,0.00,0.00,0.00,false,28.18,3.95,7.43,5.75,4.98,4.69,4.32,4.00,3.73,3.50,3.30,3.12,2.96,2.82,2.69,2.57,2.46,2.35,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,22,8,0.062,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,5,0,13.24,18.0,12.94,21.7,2/21/2026 5:22:10 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,38.00,63.00,49.00,52.00,38.00,63.00,49.00,52.00,19.92,0.04,0.03,4.16,-23.55,44.286,358.610,tx rx 50%,500,161.27,84.848,208.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39,64,50,53,0.00,0.00,0.00,0.00,0.00,0.00,false,26.32,2.32,6.00,4.47,3.80,3.58,3.26,3.02,2.84,2.65,2.49,2.35,2.21,2.08,1.99,1.91,1.83,1.75,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,20,7,0.056,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,1,0,13.24,18.0,12.94,21.7,2/21/2026 5:22:15 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,38.00,63.00,48.00,53.00,38.00,63.00,48.00,53.00,19.39,0.04,0.04,4.31,-7.64,73.794,358.610,tx rx 50%,500,94.25,60.000,222.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39,64,49,54,0.00,0.00,0.00,0.00,0.00,0.00,false,26.60,2.57,6.22,4.65,3.96,3.75,3.45,3.18,2.95,2.77,2.61,2.46,2.33,2.22,2.12,2.01,1.91,1.84,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,20,7,0.056,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,3,0,13.24,18.0,12.94,21.7,2/21/2026 5:22:15 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,38.00,63.00,47.00,54.00,38.00,63.00,47.00,54.00,18.84,0.03,0.04,4.73,-226.93,104.564,358.610,tx rx 50%,500,64.63,50.794,250.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39,64,48,55,0.00,0.00,0.00,0.00,0.00,0.00,false,27.37,3.25,6.81,5.20,4.47,4.23,3.88,3.59,3.35,3.14,2.96,2.79,2.63,2.50,2.38,2.27,2.17,2.09,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,20,7,0.056,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,5,0,13.24,18.0,12.94,21.7,2/21/2026 5:22:15 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,0.00,29.00,13.00,16.00,0.00,29.00,13.00,16.00,33.58,0.00,0.04,4.49,-10.30,51.690,335.338,tx rx 50%,500,217.82,82.051,133.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,30,14,17,0.00,0.00,0.00,0.00,0.00,0.00,false,30.43,3.02,6.50,4.83,4.03,3.75,3.39,3.10,2.88,2.68,2.48,2.31,2.17,2.04,1.93,1.84,1.75,1.67,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,190,64,0.566,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,1,0,13.05,18.0,12.94,21.7,2/21/2026 5:22:20 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,0.00,29.00,12.00,17.00,0.00,29.00,12.00,17.00,32.76,0.00,0.05,4.42,-144.96,85.717,335.338,tx rx 50%,500,128.18,56.667,134.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,30,13,18,0.00,0.00,0.00,0.00,0.00,0.00,false,29.47,3.09,6.50,4.81,4.00,3.72,3.38,3.08,2.84,2.63,2.44,2.28,2.15,2.04,1.92,1.82,1.75,1.66,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,190,64,0.566,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,3,0,13.05,18.0,12.94,21.7,2/21/2026 5:22:20 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,0.00,29.00,9.00,20.00,0.00,29.00,9.00,20.00,30.52,0.00,0.04,3.89,-74.79,199.103,335.338,tx rx 50%,500,51.41,40.404,127.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,30,10,21,0.00,0.00,0.00,0.00,0.00,0.00,false,26.23,2.21,5.77,4.17,3.48,3.27,2.97,2.72,2.52,2.35,2.18,2.05,1.93,1.83,1.72,1.64,1.57,1.49,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,190,64,0.566,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,5,0,13.05,18.0,12.94,21.7,2/21/2026 5:22:20 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,1.00,30.00,14.00,17.00,1.00,30.00,14.00,17.00,33.41,0.02,0.09,5.34,-134.28,54.000,352.088,tx rx 50%,500,217.82,82.051,159.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,31,15,18,0.00,0.00,0.00,0.00,0.00,0.00,false,34.46,4.37,7.63,5.82,4.87,4.50,4.10,3.77,3.49,3.24,3.02,2.83,2.65,2.52,2.40,2.27,2.16,2.06,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,250,88,0.710,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,1,0,12.96,18.0,12.94,21.8,2/21/2026 5:22:25 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,1.00,30.00,13.00,18.00,1.00,30.00,13.00,18.00,31.46,0.00,0.10,4.00,-11.37,86.427,352.088,tx rx 50%,500,128.18,56.667,127.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,31,14,19,0.00,0.00,0.00,0.00,0.00,0.00,false,26.06,2.46,5.96,4.34,3.64,3.41,3.11,2.85,2.64,2.45,2.29,2.16,2.02,1.91,1.81,1.71,1.63,1.55,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,250,88,0.710,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,3,0,12.96,18.0,12.94,21.8,2/21/2026 5:22:25 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,1.00,30.00,10.00,21.00,1.00,30.00,10.00,21.00,30.58,0.00,0.10,3.90,8.90,209.434,352.088,tx rx 50%,500,51.41,40.404,127.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,31,11,22,0.00,0.00,0.00,0.00,0.00,0.00,false,26.10,2.22,5.77,4.19,3.50,3.28,2.98,2.74,2.54,2.35,2.20,2.06,1.93,1.83,1.74,1.65,1.57,1.50,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,250,88,0.710,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,5,0,12.96,18.0,12.94,21.8,2/21/2026 5:22:25 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,2.00,31.00,15.00,18.00,2.00,31.00,15.00,18.00,31.09,0.03,0.04,4.31,-12.48,51.852,363.323,tx rx 50%,500,217.82,82.051,138.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,32,16,19,0.00,0.00,0.00,0.00,0.00,0.00,false,29.43,2.71,6.23,4.60,3.83,3.57,3.23,2.95,2.73,2.55,2.40,2.25,2.11,2.01,1.90,1.79,1.70,1.64,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,168,61,0.462,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,1,0,13.06,18.0,12.94,21.7,2/21/2026 5:22:30 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,2.00,31.00,14.00,19.00,2.00,31.00,14.00,19.00,31.55,0.02,0.04,3.99,-209.47,89.417,363.323,tx rx 50%,500,128.18,56.667,126.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,32,15,20,0.00,0.00,0.00,0.00,0.00,0.00,false,26.26,2.44,5.94,4.33,3.62,3.39,3.07,2.81,2.59,2.42,2.27,2.13,1.99,1.88,1.78,1.69,1.61,1.53,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,168,61,0.462,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,3,0,13.06,18.0,12.94,21.7,2/21/2026 5:22:30 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,2.00,31.00,11.00,22.00,2.00,31.00,11.00,22.00,31.08,0.01,0.03,3.95,-53.45,219.677,363.323,tx rx 50%,500,51.41,40.404,127.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,32,12,23,0.00,0.00,0.00,0.00,0.00,0.00,false,26.38,2.29,5.84,4.25,3.55,3.33,3.02,2.76,2.56,2.38,2.23,2.10,1.98,1.87,1.76,1.67,1.59,1.51,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,168,61,0.462,00.000000,00.000000,,0:/DATA/64all_slb_21feb26.rpp,5,0,13.06,18.0,12.94,21.7,2/21/2026 5:22:30 PM,0,1,0,0.0,0.00,0.0
