,El-array,xA (m),xB (m),xM (m),xN (m),Global xA (m),Global xB (m),Global xM (m),Global xN (m),Rho (Ohm.m),Dev. M,Dev. Rho (%),M (mV/V),SP (mV),VMN (mV),IAB (mA),TX RX,Time (ms),Coef. k (m),Dev. coef. k (%),Metal factor,yA (m),yB (m),yM (m),yN (m),Global yA (m),Global yB (m),Global yM (m),Global yN (m),zA (m),zB (m),zM (m),zN (m),Global zA (m),Global zB (m),Global zM (m),Global zN (m),N° electrode A,N° electrode B,N° electrode M,N° electrode N,Depth A (m),Depth B (m),Depth M (m),Depth N (m),Water Depth,Water resitivity,Rising PP,M1 (mV/V),M2 (mV/V),M3 (mV/V),M4 (mV/V),M5 (mV/V),M6 (mV/V),M7 (mV/V),M8 (mV/V),M9 (mV/V),M10 (mV/V),M11 (mV/V),M12 (mV/V),M13 (mV/V),M14 (mV/V),M15 (mV/V),M16 (mV/V),M17 (mV/V),M18 (mV/V),M19 (mV/V),M20 (mV/V),Mdly (ms),TM1 (ms),TM2 (ms),TM3 (ms),TM4 (ms),TM5 (ms),TM6 (ms),TM7 (ms),TM8 (ms),TM9 (ms),TM10 (ms),TM11 (ms),TM12 (ms),TM13 (ms),TM14 (ms),TM15 (ms),TM16 (ms),TM17 (ms),TM18 (ms),TM19 (ms),TM20 (ms),Stack,Rs-Check,Vab (V),Pab (W),Rab (kOhm),Latitude,Longitude,UTM (WSG84),Name,Channel,Overload,Tx-Bat (V),Tx Temp. (°C),Rx-Bat (V),Rx Temp. (°C),Date,Gapfiller,Synch,Continuous survey marker,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,0.00,3.00,1.00,2.00,0.00,3.00,1.00,2.00,21.92,0.00,0.18,1.49,9.33,44.667,12.806,tx rx 50%,500,6.28,400.000,68.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,4,2,3,0.00,0.00,0.00,0.00,0.00,0.00,false,19.76,-1.94,2.07,0.99,0.66,0.72,0.61,0.50,0.47,0.44,0.40,0.39,0.37,0.34,0.31,0.30,0.27,0.24,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,6,0,0.439,00.000000,00.000000,,0:/DATA/Slb_24All_21feb2026.rpp,1,0,13.29,22.0,13.03,29.9,2/21/2026 8:09:06 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,1.00,4.00,2.00,3.00,1.00,4.00,2.00,3.00,15.02,11.05,1.65,-0.40,-49.97,46.620,19.507,tx rx 50%,500,6.28,400.000,-26.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,5,3,4,0.00,0.00,0.00,0.00,0.00,0.00,false,18.11,-3.58,0.25,-0.91,-1.28,-1.25,-1.35,-1.42,-1.47,-1.52,-1.55,-1.57,-1.59,-1.59,-1.60,-1.61,-1.59,-1.59,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,6,0,0.313,00.000000,00.000000,,0:/DATA/Slb_24All_21feb2026.rpp,1,0,13.30,22.0,13.02,29.9,2/21/2026 8:09:11 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,2.00,5.00,3.00,4.00,2.00,5.00,3.00,4.00,4.39,8.31,1.08,0.39,-17.30,48.318,69.145,tx rx 50%,500,6.28,400.000,88.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,6,4,5,0.00,0.00,0.00,0.00,0.00,0.00,false,19.20,-2.85,1.17,-0.01,-0.40,-0.39,-0.51,-0.61,-0.69,-0.75,-0.80,-0.84,-0.87,-0.89,-0.91,-0.94,-0.97,-0.98,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,19,1,0.274,00.000000,00.000000,,0:/DATA/Slb_24All_21feb2026.rpp,1,0,13.29,22.0,13.03,29.9,2/21/2026 8:09:18 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,3.00,6.00,4.00,5.00,3.00,6.00,4.00,5.00,4.14,26.00,3.43,-4.85,-63.09,45.438,68.920,tx rx 50%,500,6.28,400.000,-1171.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,7,5,6,0.00,0.00,0.00,0.00,0.00,0.00,false,13.93,-8.57,-4.60,-5.72,-6.07,-6.01,-6.04,-6.05,-6.03,-6.02,-5.99,-5.93,-5.88,-5.81,-5.74,-5.67,-5.62,-5.56,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,12,1,0.173,00.000000,00.000000,,0:/DATA/Slb_24All_21feb2026.rpp,1,0,13.30,22.0,13.02,29.9,2/21/2026 8:09:26 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,7.00,5.00,6.00,4.00,7.00,5.00,6.00,4.18,26.97,4.21,-4.80,-31.00,40.287,60.563,tx rx 50%,500,6.28,400.000,-1147.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,8,6,7,0.00,0.00,0.00,0.00,0.00,0.00,false,13.15,-7.99,-4.39,-5.50,-5.89,-5.86,-5.92,-5.95,-5.95,-5.96,-5.94,-5.89,-5.84,-5.79,-5.73,-5.68,-5.63,-5.56,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,5,0,0.088,00.000000,00.000000,,0:/DATA/Slb_24All_21feb2026.rpp,1,0,13.31,22.0,13.03,29.9,2/21/2026 8:09:33 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,8.00,6.00,7.00,5.00,8.00,6.00,7.00,4.03,36.71,5.93,-7.89,-78.12,34.011,53.061,tx rx 50%,500,6.28,400.000,-1959.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,9,7,8,0.00,0.00,0.00,0.00,0.00,0.00,false,9.93,-11.41,-7.77,-8.89,-9.21,-9.13,-9.15,-9.13,-9.10,-9.05,-8.97,-8.89,-8.80,-8.69,-8.60,-8.51,-8.39,-8.27,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,4,0,0.082,00.000000,00.000000,,0:/DATA/Slb_24All_21feb2026.rpp,1,0,13.31,22.0,13.03,29.9,2/21/2026 8:09:40 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,6.00,9.00,7.00,8.00,6.00,9.00,7.00,8.00,4.71,9.40,2.11,6.22,39.75,31.111,41.515,tx rx 50%,500,6.28,400.000,1321.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,10,8,9,0.00,0.00,0.00,0.00,0.00,0.00,false,25.27,5.51,8.34,6.94,6.30,6.04,5.70,5.38,5.13,4.90,4.67,4.47,4.29,4.11,3.95,3.80,3.64,3.51,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,3,0,0.079,00.000000,00.000000,,0:/DATA/Slb_24All_21feb2026.rpp,1,0,13.30,22.0,13.03,29.9,2/21/2026 8:09:47 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,7.00,10.00,8.00,9.00,7.00,10.00,8.00,9.00,4.85,8.02,2.02,2.31,26.47,29.435,38.095,tx rx 50%,500,6.28,400.000,475.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,11,9,10,0.00,0.00,0.00,0.00,0.00,0.00,false,21.30,1.02,4.02,2.66,2.04,1.85,1.60,1.35,1.14,0.97,0.82,0.70,0.59,0.46,0.36,0.29,0.23,0.16,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,3,0,0.072,00.000000,00.000000,,0:/DATA/Slb_24All_21feb2026.rpp,1,0,13.31,22.0,13.03,29.9,2/21/2026 8:09:54 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,8.00,11.00,9.00,10.00,8.00,11.00,9.00,10.00,6.21,22.66,4.65,-2.34,-49.27,21.267,21.518,tx rx 50%,500,6.28,400.000,-377.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,12,10,11,0.00,0.00,0.00,0.00,0.00,0.00,false,15.52,-4.65,-1.53,-2.73,-3.17,-3.22,-3.36,-3.48,-3.55,-3.59,-3.61,-3.59,-3.58,-3.58,-3.55,-3.53,-3.51,-3.46,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,3,0,0.131,00.000000,00.000000,,0:/DATA/Slb_24All_21feb2026.rpp,1,0,13.31,22.0,13.03,29.9,2/21/2026 8:10:01 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,9.00,12.00,10.00,11.00,9.00,12.00,10.00,11.00,5.00,26.38,4.70,-4.84,-75.71,29.611,37.205,tx rx 50%,500,6.28,400.000,-968.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,13,11,12,0.00,0.00,0.00,0.00,0.00,0.00,false,12.06,-7.73,-4.44,-5.55,-5.90,-5.85,-5.92,-5.98,-5.96,-5.95,-5.93,-5.90,-5.84,-5.77,-5.72,-5.67,-5.61,-5.56,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,3,0,0.088,00.000000,00.000000,,0:/DATA/Slb_24All_21feb2026.rpp,1,0,13.31,22.0,13.02,29.9,2/21/2026 8:10:08 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,10.00,13.00,11.00,12.00,10.00,13.00,11.00,12.00,5.74,47.33,7.90,-9.62,-35.98,25.787,28.221,tx rx 50%,500,6.28,400.000,-1675.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,14,12,13,0.00,0.00,0.00,0.00,0.00,0.00,false,6.45,-12.42,-9.35,-10.42,-10.76,-10.74,-10.81,-10.80,-10.74,-10.69,-10.68,-10.62,-10.52,-10.41,-10.31,-10.20,-10.10,-10.00,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,2,0,0.070,00.000000,00.000000,,0:/DATA/Slb_24All_21feb2026.rpp,1,0,13.30,22.0,13.02,29.9,2/21/2026 8:10:15 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,11.00,14.00,12.00,13.00,11.00,14.00,12.00,13.00,4.71,0.88,0.58,3.42,113.14,33.550,44.766,tx rx 50%,500,6.28,400.000,726.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,15,13,14,0.00,0.00,0.00,0.00,0.00,0.00,false,22.90,1.64,4.98,3.64,3.08,2.91,2.66,2.45,2.25,2.11,2.01,1.88,1.76,1.64,1.53,1.46,1.40,1.31,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,4,0,0.090,00.000000,00.000000,,0:/DATA/Slb_24All_21feb2026.rpp,1,0,13.31,22.0,13.02,29.9,2/21/2026 8:10:22 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,12.00,15.00,13.00,14.00,12.00,15.00,13.00,14.00,4.66,39.97,6.70,-7.77,-185.53,29.575,39.910,tx rx 50%,500,6.28,400.000,-1669.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,16,14,15,0.00,0.00,0.00,0.00,0.00,0.00,false,8.15,-11.24,-7.81,-8.77,-9.03,-8.92,-8.92,-8.89,-8.84,-8.78,-8.70,-8.60,-8.51,-8.43,-8.33,-8.21,-8.09,-7.99,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,3,0,0.075,00.000000,00.000000,,0:/DATA/Slb_24All_21feb2026.rpp,1,0,13.31,22.0,13.02,29.9,2/21/2026 8:10:27 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,13.00,16.00,14.00,15.00,13.00,16.00,14.00,15.00,3.55,8.05,1.41,-0.06,109.55,45.295,80.197,tx rx 50%,500,6.28,400.000,-15.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,17,15,16,0.00,0.00,0.00,0.00,0.00,0.00,false,19.21,-3.25,0.67,-0.52,-0.92,-0.92,-1.04,-1.14,-1.19,-1.23,-1.27,-1.29,-1.31,-1.33,-1.35,-1.37,-1.37,-1.36,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,7,1,0.087,00.000000,00.000000,,0:/DATA/Slb_24All_21feb2026.rpp,1,0,13.30,22.0,13.02,29.9,2/21/2026 8:10:34 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,14.00,17.00,15.00,16.00,14.00,17.00,15.00,16.00,3.31,46.67,7.41,-11.63,-164.25,28.667,54.441,tx rx 50%,500,6.28,400.000,-3514.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15,18,16,17,0.00,0.00,0.00,0.00,0.00,0.00,false,3.26,-15.70,-12.17,-13.04,-13.18,-12.96,-12.88,-12.79,-12.65,-12.49,-12.35,-12.21,-12.07,-11.93,-11.78,-11.62,-11.46,-11.29,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,3,0,0.054,00.000000,00.000000,,0:/DATA/Slb_24All_21feb2026.rpp,1,0,13.30,22.0,13.02,29.9,2/21/2026 8:10:41 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,15.00,18.00,16.00,17.00,15.00,18.00,16.00,17.00,3.15,8.98,1.69,-0.51,87.81,38.843,77.560,tx rx 50%,500,6.28,400.000,-162.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16,19,17,18,0.00,0.00,0.00,0.00,0.00,0.00,false,17.77,-4.19,-0.11,-1.18,-1.49,-1.40,-1.47,-1.53,-1.55,-1.56,-1.56,-1.57,-1.59,-1.59,-1.56,-1.56,-1.55,-1.53,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,6,0,0.075,00.000000,00.000000,,0:/DATA/Slb_24All_21feb2026.rpp,1,0,13.31,22.0,13.02,29.9,2/21/2026 8:10:48 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,16.00,19.00,17.00,18.00,16.00,19.00,17.00,18.00,2.51,28.55,3.67,-6.61,-121.81,50.436,126.330,tx rx 50%,500,6.28,400.000,-2633.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,20,18,19,0.00,0.00,0.00,0.00,0.00,0.00,false,11.19,-11.51,-6.98,-7.94,-8.11,-7.88,-7.83,-7.77,-7.68,-7.57,-7.45,-7.35,-7.25,-7.14,-7.04,-6.96,-6.87,-6.77,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,31,4,0.246,00.000000,00.000000,,0:/DATA/Slb_24All_21feb2026.rpp,1,0,13.30,22.0,13.03,29.9,2/21/2026 8:10:55 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,17.00,20.00,18.00,19.00,17.00,20.00,18.00,19.00,4.57,6.21,1.21,5.46,-4.56,44.118,60.688,tx rx 50%,500,6.28,400.000,1195.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,21,19,20,0.00,0.00,0.00,0.00,0.00,0.00,false,24.54,3.10,7.06,5.71,5.24,5.19,4.96,4.70,4.46,4.28,4.13,3.99,3.87,3.71,3.53,3.39,3.27,3.15,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,22,1,0.369,00.000000,00.000000,,0:/DATA/Slb_24All_21feb2026.rpp,1,0,13.31,22.0,13.02,29.9,2/21/2026 8:11:03 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,18.00,21.00,19.00,20.00,18.00,21.00,19.00,20.00,3.21,0.32,0.50,4.37,-25.24,45.490,88.905,tx rx 50%,500,6.28,400.000,1357.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,22,20,21,0.00,0.00,0.00,0.00,0.00,0.00,false,20.97,1.38,5.59,4.53,4.27,4.26,4.01,3.76,3.64,3.46,3.30,3.17,3.02,2.88,2.76,2.65,2.52,2.41,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,27,2,0.301,00.000000,00.000000,,0:/DATA/Slb_24All_21feb2026.rpp,1,0,13.31,22.0,13.02,29.9,2/21/2026 8:11:10 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,19.00,22.00,20.00,21.00,19.00,22.00,20.00,21.00,5.34,5.44,1.13,4.80,-1.78,45.045,52.965,tx rx 50%,500,6.28,400.000,899.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,23,21,22,0.00,0.00,0.00,0.00,0.00,0.00,false,23.15,1.95,6.13,4.87,4.51,4.51,4.32,4.10,3.86,3.70,3.59,3.43,3.35,3.29,3.16,2.98,2.84,2.73,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,21,1,0.389,00.000000,00.000000,,0:/DATA/Slb_24All_21feb2026.rpp,1,0,13.30,22.0,13.02,29.9,2/21/2026 8:11:15 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,20.00,23.00,21.00,22.00,20.00,23.00,21.00,22.00,5.66,30.82,3.86,-7.22,-103.93,50.473,56.065,tx rx 50%,500,6.28,400.000,-1276.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,24,22,23,0.00,0.00,0.00,0.00,0.00,0.00,false,9.22,-12.38,-7.79,-8.66,-8.72,-8.45,-8.39,-8.29,-8.16,-8.06,-7.92,-7.80,-7.70,-7.60,-7.46,-7.33,-7.26,-7.19,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,30,2,0.534,00.000000,00.000000,,0:/DATA/Slb_24All_21feb2026.rpp,1,0,13.31,22.0,13.02,29.9,2/21/2026 8:11:22 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,0.00,5.00,2.00,3.00,0.00,5.00,2.00,3.00,10.36,0.01,0.01,2.24,40.54,48.255,87.797,tx rx 50%,500,18.85,300.000,215.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,6,3,4,0.00,0.00,0.00,0.00,0.00,0.00,false,21.62,-1.26,2.93,1.80,1.44,1.46,1.35,1.25,1.18,1.11,1.04,0.99,0.97,0.97,0.94,0.87,0.81,0.78,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,29,3,0.329,00.000000,00.000000,,0:/DATA/Slb_24All_21feb2026.rpp,1,0,13.31,22.0,13.02,29.9,2/21/2026 8:11:29 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,0.00,5.00,1.00,4.00,0.00,5.00,1.00,4.00,16.73,0.00,0.00,1.72,60.30,350.705,87.797,tx rx 50%,500,4.19,266.667,102.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,6,2,5,0.00,0.00,0.00,0.00,0.00,0.00,false,20.96,-1.78,2.38,1.22,0.85,0.89,0.80,0.71,0.65,0.60,0.56,0.52,0.49,0.46,0.43,0.41,0.38,0.36,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,29,3,0.329,00.000000,00.000000,,0:/DATA/Slb_24All_21feb2026.rpp,3,0,13.31,22.0,13.02,29.9,2/21/2026 8:11:29 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,1.00,6.00,3.00,4.00,1.00,6.00,3.00,4.00,4.45,0.00,0.01,2.53,-1.79,50.113,212.128,tx rx 50%,500,18.85,300.000,568.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,7,4,5,0.00,0.00,0.00,0.00,0.00,0.00,false,22.44,-0.74,3.45,2.24,1.81,1.80,1.65,1.50,1.42,1.34,1.26,1.18,1.11,1.06,1.04,1.02,0.99,0.94,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,3,0.000,67,14,0.317,00.000000,00.000000,,0:/DATA/Slb_24All_21feb2026.rpp,1,0,13.26,22.0,13.02,29.9,2/21/2026 8:11:34 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,1.00,6.00,2.00,5.00,1.00,6.00,2.00,5.00,11.42,1.85,0.23,1.83,-139.69,578.475,212.128,tx rx 50%,500,4.19,266.667,160.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,7,3,6,0.00,0.00,0.00,0.00,0.00,0.00,false,22.04,-1.31,2.78,1.50,1.06,1.04,0.90,0.77,0.68,0.60,0.53,0.47,0.42,0.37,0.33,0.29,0.26,0.23,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,3,0.000,67,14,0.317,00.000000,00.000000,,0:/DATA/Slb_24All_21feb2026.rpp,3,0,13.26,22.0,13.02,29.9,2/21/2026 8:11:34 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,2.00,7.00,4.00,5.00,2.00,7.00,4.00,5.00,5.35,2.25,0.22,2.83,-136.94,49.829,175.413,tx rx 50%,500,18.85,300.000,529.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,8,5,6,0.00,0.00,0.00,0.00,0.00,0.00,false,24.05,0.29,4.17,2.77,2.21,2.11,1.91,1.72,1.58,1.47,1.36,1.26,1.18,1.10,1.03,0.97,0.93,0.88,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,48,8,0.272,00.000000,00.000000,,0:/DATA/Slb_24All_21feb2026.rpp,1,0,13.29,22.0,13.02,29.9,2/21/2026 8:11:40 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,2.00,7.00,3.00,6.00,2.00,7.00,3.00,6.00,5.26,0.61,0.05,2.92,160.82,220.087,175.413,tx rx 50%,500,4.19,266.667,556.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,8,4,7,0.00,0.00,0.00,0.00,0.00,0.00,false,23.39,0.16,4.13,2.79,2.29,2.22,2.04,1.87,1.75,1.64,1.54,1.46,1.38,1.31,1.25,1.19,1.14,1.09,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,48,8,0.272,00.000000,00.000000,,0:/DATA/Slb_24All_21feb2026.rpp,3,0,13.29,22.0,13.02,29.9,2/21/2026 8:11:40 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,3.00,8.00,5.00,6.00,3.00,8.00,5.00,6.00,6.23,1.69,0.16,3.30,259.46,47.079,142.549,tx rx 50%,500,18.85,300.000,530.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,9,6,7,0.00,0.00,0.00,0.00,0.00,0.00,false,25.02,0.99,4.77,3.32,2.73,2.60,2.37,2.15,1.98,1.85,1.75,1.65,1.55,1.46,1.39,1.33,1.26,1.21,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,25,4,0.174,00.000000,00.000000,,0:/DATA/Slb_24All_21feb2026.rpp,1,0,13.31,22.0,13.02,29.9,2/21/2026 8:11:47 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,3.00,8.00,4.00,7.00,3.00,8.00,4.00,7.00,5.23,6.08,0.78,1.60,-237.84,177.931,142.549,tx rx 50%,500,4.19,266.667,306.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,9,5,8,0.00,0.00,0.00,0.00,0.00,0.00,false,22.66,-1.13,2.79,1.42,0.90,0.83,0.65,0.48,0.36,0.26,0.17,0.09,0.02,-0.03,-0.08,-0.13,-0.17,-0.20,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,25,4,0.174,00.000000,00.000000,,0:/DATA/Slb_24All_21feb2026.rpp,3,0,13.31,22.0,13.02,29.9,2/21/2026 8:11:47 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,9.00,6.00,7.00,4.00,9.00,6.00,7.00,5.69,2.78,0.40,3.43,-323.87,40.777,135.112,tx rx 50%,500,18.85,300.000,602.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,10,7,8,0.00,0.00,0.00,0.00,0.00,0.00,false,25.12,1.26,5.01,3.53,2.93,2.80,2.55,2.32,2.14,1.98,1.86,1.74,1.64,1.54,1.45,1.36,1.29,1.22,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,11,2,0.082,00.000000,00.000000,,0:/DATA/Slb_24All_21feb2026.rpp,1,0,13.31,22.0,13.03,29.9,2/21/2026 8:11:54 PM,0,1,0,0.0,0.00,0.0
