,El-array,xA (m),xB (m),xM (m),xN (m),Global xA (m),Global xB (m),Global xM (m),Global xN (m),Rho (Ohm.m),Dev. M,Dev. Rho (%),M (mV/V),SP (mV),VMN (mV),IAB (mA),TX RX,Time (ms),Coef. k (m),Dev. coef. k (%),Metal factor,yA (m),yB (m),yM (m),yN (m),Global yA (m),Global yB (m),Global yM (m),Global yN (m),zA (m),zB (m),zM (m),zN (m),Global zA (m),Global zB (m),Global zM (m),Global zN (m),N° electrode A,N° electrode B,N° electrode M,N° electrode N,Depth A (m),Depth B (m),Depth M (m),Depth N (m),Water Depth,Water resitivity,Rising PP,M1 (mV/V),M2 (mV/V),M3 (mV/V),M4 (mV/V),M5 (mV/V),M6 (mV/V),M7 (mV/V),M8 (mV/V),M9 (mV/V),M10 (mV/V),M11 (mV/V),M12 (mV/V),M13 (mV/V),M14 (mV/V),M15 (mV/V),M16 (mV/V),M17 (mV/V),M18 (mV/V),M19 (mV/V),M20 (mV/V),Mdly (ms),TM1 (ms),TM2 (ms),TM3 (ms),TM4 (ms),TM5 (ms),TM6 (ms),TM7 (ms),TM8 (ms),TM9 (ms),TM10 (ms),TM11 (ms),TM12 (ms),TM13 (ms),TM14 (ms),TM15 (ms),TM16 (ms),TM17 (ms),TM18 (ms),TM19 (ms),TM20 (ms),Stack,Rs-Check,Vab (V),Pab (W),Rab (kOhm),Latitude,Longitude,UTM (WSG84),Name,Channel,Overload,Tx-Bat (V),Tx Temp. (°C),Rx-Bat (V),Rx Temp. (°C),Date,Gapfiller,Synch,Continuous survey marker,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,2.00,15.00,6.00,11.00,2.00,15.00,6.00,11.00,14.55,0.02,0.03,5.45,5.23,283.199,440.152,tx rx 50%,500,22.62,90.000,374.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,16,7,12,0.00,0.00,0.00,0.00,0.00,0.00,false,30.98,5.55,8.43,6.43,5.42,4.97,4.48,4.07,3.74,3.45,3.19,2.97,2.78,2.61,2.46,2.32,2.20,2.08,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,164,72,0.374,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,5,0,13.08,37.0,16.31,45.1,2025/06/19 15:36:42,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,3.00,16.00,9.00,10.00,3.00,16.00,9.00,10.00,15.97,0.11,0.06,5.53,-140.43,54.630,451.479,tx rx 50%,500,131.95,233.333,346.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,17,10,11,0.00,0.00,0.00,0.00,0.00,0.00,false,31.76,5.26,8.27,6.35,5.39,4.99,4.53,4.14,3.84,3.56,3.30,3.09,2.89,2.71,2.58,2.43,2.29,2.18,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,273,123,0.606,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,12.91,37.0,16.31,45.1,2025/06/19 15:36:47,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,3.00,16.00,8.00,11.00,3.00,16.00,8.00,11.00,14.37,0.00,0.09,5.28,5.62,154.868,451.479,tx rx 50%,500,41.89,106.667,367.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,17,9,12,0.00,0.00,0.00,0.00,0.00,0.00,false,30.29,4.99,8.05,6.13,5.20,4.80,4.34,3.94,3.63,3.36,3.12,2.91,2.73,2.57,2.42,2.28,2.16,2.05,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,273,123,0.606,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,3,0,12.91,37.0,16.31,45.1,2025/06/19 15:36:47,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,3.00,16.00,7.00,12.00,3.00,16.00,7.00,12.00,14.09,0.01,0.09,5.34,-35.62,281.201,451.479,tx rx 50%,500,22.62,90.000,378.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,17,8,13,0.00,0.00,0.00,0.00,0.00,0.00,false,30.40,5.06,8.14,6.24,5.29,4.89,4.42,4.02,3.70,3.42,3.18,2.96,2.77,2.60,2.45,2.31,2.18,2.07,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,273,123,0.606,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,5,0,12.91,37.0,16.31,45.1,2025/06/19 15:36:47,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,17.00,10.00,11.00,4.00,17.00,10.00,11.00,12.80,0.02,0.08,4.59,176.47,52.927,545.803,tx rx 50%,500,131.95,233.333,358.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,18,11,12,0.00,0.00,0.00,0.00,0.00,0.00,false,28.07,3.37,6.80,5.13,4.38,4.10,3.72,3.40,3.15,2.92,2.72,2.53,2.38,2.25,2.11,1.98,1.87,1.77,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,280,153,0.513,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,12.81,37.0,16.31,45.4,2025/06/19 15:36:52,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,17.00,9.00,12.00,4.00,17.00,9.00,12.00,14.43,0.02,0.08,5.09,-12.96,188.085,545.803,tx rx 50%,500,41.89,106.667,352.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,18,10,13,0.00,0.00,0.00,0.00,0.00,0.00,false,29.84,4.57,7.70,5.86,4.97,4.60,4.17,3.80,3.49,3.24,3.01,2.80,2.62,2.46,2.32,2.19,2.07,1.97,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,280,153,0.513,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,3,0,12.81,37.0,16.31,45.4,2025/06/19 15:36:52,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,17.00,8.00,13.00,4.00,17.00,8.00,13.00,14.05,0.05,0.09,5.10,-135.00,339.029,545.803,tx rx 50%,500,22.62,90.000,363.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,18,9,14,0.00,0.00,0.00,0.00,0.00,0.00,false,29.96,4.76,7.82,5.92,5.00,4.60,4.16,3.78,3.47,3.20,2.97,2.77,2.60,2.44,2.29,2.16,2.05,1.94,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,280,153,0.513,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,5,0,12.81,37.0,16.31,45.4,2025/06/19 15:36:52,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,18.00,11.00,12.00,5.00,18.00,11.00,12.00,15.39,0.02,0.03,5.62,-50.20,50.940,436.875,tx rx 50%,500,131.95,233.333,365.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,19,12,13,0.00,0.00,0.00,0.00,0.00,0.00,false,32.06,5.58,8.55,6.60,5.64,5.26,4.85,4.39,3.91,3.54,3.24,2.99,2.81,2.64,2.48,2.33,2.17,2.06,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,181,79,0.414,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.03,37.0,16.31,45.3,2025/06/19 15:36:57,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,18.00,10.00,13.00,5.00,18.00,10.00,13.00,14.18,0.07,0.04,4.85,39.04,147.889,436.875,tx rx 50%,500,41.89,106.667,342.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,19,11,14,0.00,0.00,0.00,0.00,0.00,0.00,false,29.65,4.25,7.39,5.54,4.65,4.29,3.87,3.51,3.23,2.99,2.77,2.59,2.42,2.28,2.15,2.03,1.92,1.82,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,181,79,0.414,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,3,0,13.03,37.0,16.31,45.3,2025/06/19 15:36:57,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,18.00,9.00,14.00,5.00,18.00,9.00,14.00,13.91,0.06,0.04,4.83,-117.63,268.648,436.875,tx rx 50%,500,22.62,90.000,347.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,19,10,15,0.00,0.00,0.00,0.00,0.00,0.00,false,29.46,4.27,7.40,5.55,4.65,4.28,3.86,3.50,3.21,2.96,2.75,2.56,2.40,2.25,2.12,2.00,1.89,1.79,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,181,79,0.414,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,5,0,13.03,37.0,16.31,45.3,2025/06/19 15:36:57,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,6.00,19.00,12.00,13.00,6.00,19.00,12.00,13.00,14.77,0.11,0.04,4.47,-84.08,51.175,457.058,tx rx 50%,500,131.95,233.333,302.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,20,13,14,0.00,0.00,0.00,0.00,0.00,0.00,false,29.72,3.44,6.69,4.93,4.12,3.88,3.53,3.16,2.84,2.60,2.42,2.24,2.09,1.97,1.87,1.77,1.67,1.58,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,178,81,0.390,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.03,37.0,16.31,45.4,2025/06/19 15:37:02,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,6.00,19.00,11.00,14.00,6.00,19.00,11.00,14.00,14.23,0.07,0.04,4.64,-150.28,155.314,457.058,tx rx 50%,500,41.89,106.667,326.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,20,12,15,0.00,0.00,0.00,0.00,0.00,0.00,false,28.89,3.86,7.08,5.27,4.41,4.07,3.67,3.33,3.06,2.83,2.63,2.46,2.30,2.16,2.03,1.92,1.82,1.73,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,178,81,0.390,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,3,0,13.03,37.0,16.31,45.4,2025/06/19 15:37:02,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,6.00,19.00,10.00,15.00,6.00,19.00,10.00,15.00,13.37,0.04,0.03,4.66,65.82,270.158,457.058,tx rx 50%,500,22.62,90.000,348.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,20,11,16,0.00,0.00,0.00,0.00,0.00,0.00,false,29.03,3.87,7.08,5.28,4.42,4.09,3.69,3.35,3.07,2.84,2.64,2.47,2.31,2.16,2.04,1.92,1.82,1.73,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,178,81,0.390,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,5,0,13.03,37.0,16.31,45.4,2025/06/19 15:37:02,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,7.00,20.00,13.00,14.00,7.00,20.00,13.00,14.00,13.93,0.06,0.05,4.38,-13.63,51.774,490.486,tx rx 50%,500,131.95,233.333,314.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,21,14,15,0.00,0.00,0.00,0.00,0.00,0.00,false,28.76,3.19,6.56,4.87,4.08,3.81,3.44,3.14,2.90,2.68,2.43,2.22,2.07,1.96,1.85,1.73,1.63,1.54,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,198,97,0.403,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,12.99,37.0,16.31,45.4,2025/06/19 15:37:07,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,7.00,20.00,12.00,15.00,7.00,20.00,12.00,15.00,14.36,0.03,0.04,4.42,-58.11,168.178,490.486,tx rx 50%,500,41.89,106.667,307.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,21,13,16,0.00,0.00,0.00,0.00,0.00,0.00,false,28.41,3.39,6.69,4.93,4.12,3.83,3.46,3.14,2.88,2.66,2.46,2.30,2.15,2.03,1.91,1.80,1.70,1.61,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,198,97,0.403,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,3,0,12.99,37.0,16.31,45.4,2025/06/19 15:37:07,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,7.00,20.00,11.00,16.00,7.00,20.00,11.00,16.00,14.07,0.05,0.05,4.71,-178.40,305.151,490.486,tx rx 50%,500,22.62,90.000,334.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,21,12,17,0.00,0.00,0.00,0.00,0.00,0.00,false,28.96,4.02,7.20,5.38,4.51,4.16,3.75,3.41,3.13,2.89,2.68,2.49,2.33,2.20,2.07,1.95,1.85,1.75,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,198,97,0.403,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,5,0,12.99,37.0,16.31,45.4,2025/06/19 15:37:07,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,8.00,21.00,14.00,15.00,8.00,21.00,14.00,15.00,14.92,0.03,0.02,4.57,34.51,51.255,453.396,tx rx 50%,500,131.95,233.333,306.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,22,15,16,0.00,0.00,0.00,0.00,0.00,0.00,false,29.54,3.64,6.90,5.10,4.25,3.96,3.60,3.30,3.03,2.76,2.53,2.34,2.19,2.06,1.93,1.82,1.72,1.63,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,164,75,0.362,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.05,37.0,16.30,45.4,2025/06/19 15:37:12,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,8.00,21.00,13.00,16.00,8.00,21.00,13.00,16.00,14.40,0.04,0.03,4.45,-43.15,155.827,453.396,tx rx 50%,500,41.89,106.667,309.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,22,14,17,0.00,0.00,0.00,0.00,0.00,0.00,false,28.22,3.45,6.77,5.01,4.19,3.89,3.52,3.19,2.93,2.71,2.52,2.34,2.20,2.07,1.95,1.84,1.74,1.64,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,164,75,0.362,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,3,0,13.05,37.0,16.30,45.4,2025/06/19 15:37:12,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,8.00,21.00,12.00,17.00,8.00,21.00,12.00,17.00,14.00,0.03,0.03,4.44,-77.48,280.695,453.396,tx rx 50%,500,22.62,90.000,317.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,22,13,18,0.00,0.00,0.00,0.00,0.00,0.00,false,28.33,3.42,6.73,4.99,4.17,3.86,3.49,3.18,2.92,2.70,2.50,2.33,2.18,2.05,1.94,1.82,1.72,1.63,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,164,75,0.362,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,5,0,13.05,37.0,16.30,45.4,2025/06/19 15:37:12,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,9.00,22.00,15.00,16.00,9.00,22.00,15.00,16.00,15.16,0.07,0.05,4.92,-62.73,51.614,449.142,tx rx 50%,500,131.95,233.333,324.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,23,16,17,0.00,0.00,0.00,0.00,0.00,0.00,false,30.67,4.19,7.40,5.65,4.85,4.55,4.05,3.61,3.25,2.96,2.73,2.52,2.34,2.20,2.08,1.95,1.83,1.74,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,183,82,0.408,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.03,37.0,16.31,45.4,2025/06/19 15:37:17,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,9.00,22.00,14.00,17.00,9.00,22.00,14.00,17.00,14.65,0.03,0.04,4.37,14.03,157.108,449.142,tx rx 50%,500,41.89,106.667,298.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,23,15,18,0.00,0.00,0.00,0.00,0.00,0.00,false,28.02,3.29,6.64,4.91,4.10,3.80,3.43,3.12,2.87,2.65,2.46,2.29,2.14,2.01,1.90,1.79,1.69,1.61,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,183,82,0.408,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,3,0,13.03,37.0,16.31,45.4,2025/06/19 15:37:17,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,9.00,22.00,13.00,18.00,9.00,22.00,13.00,18.00,13.71,0.02,0.04,4.43,38.33,272.267,449.142,tx rx 50%,500,22.62,90.000,322.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,23,14,19,0.00,0.00,0.00,0.00,0.00,0.00,false,28.39,3.37,6.69,4.94,4.13,3.83,3.46,3.14,2.90,2.68,2.49,2.32,2.17,2.05,1.93,1.82,1.73,1.64,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,183,82,0.408,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,5,0,13.03,37.0,16.31,45.4,2025/06/19 15:37:17,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,10.00,23.00,16.00,17.00,10.00,23.00,16.00,17.00,14.86,0.00,0.05,4.37,44.23,55.276,490.655,tx rx 50%,500,131.95,233.333,294.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,24,17,18,0.00,0.00,0.00,0.00,0.00,0.00,false,30.46,2.70,6.27,4.63,3.85,3.61,3.29,3.01,2.77,2.57,2.40,2.24,2.09,1.96,1.85,1.75,1.65,1.57,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,310,152,0.631,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,12.81,37.0,16.30,45.4,2025/06/19 15:37:22,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,10.00,23.00,15.00,18.00,10.00,23.00,15.00,18.00,14.46,0.02,0.04,4.25,18.89,169.374,490.655,tx rx 50%,500,41.89,106.667,293.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,24,16,19,0.00,0.00,0.00,0.00,0.00,0.00,false,28.19,2.86,6.32,4.63,3.86,3.61,3.27,2.98,2.75,2.55,2.38,2.22,2.08,1.96,1.85,1.75,1.66,1.58,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,310,152,0.631,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,3,0,12.81,37.0,16.30,45.4,2025/06/19 15:37:22,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,10.00,23.00,14.00,19.00,10.00,23.00,14.00,19.00,14.01,0.03,0.04,4.39,-2.05,304.004,490.655,tx rx 50%,500,22.62,90.000,313.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,24,15,20,0.00,0.00,0.00,0.00,0.00,0.00,false,28.42,3.23,6.62,4.88,4.07,3.79,3.42,3.11,2.86,2.65,2.46,2.30,2.15,2.02,1.91,1.81,1.71,1.62,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,310,152,0.631,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,5,0,12.81,37.0,16.30,45.4,2025/06/19 15:37:22,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,11.00,24.00,17.00,18.00,11.00,24.00,17.00,18.00,13.93,0.02,0.04,4.08,34.94,52.064,493.139,tx rx 50%,500,131.95,233.333,292.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,25,18,19,0.00,0.00,0.00,0.00,0.00,0.00,false,29.30,2.53,5.98,4.37,3.63,3.40,3.06,2.72,2.47,2.29,2.12,1.98,1.84,1.73,1.62,1.53,1.47,1.40,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,210,103,0.425,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,12.96,37.0,16.30,45.4,2025/06/19 15:37:27,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,11.00,24.00,16.00,19.00,11.00,24.00,16.00,19.00,14.36,0.03,0.05,4.07,28.99,169.101,493.139,tx rx 50%,500,41.89,106.667,283.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,25,17,20,0.00,0.00,0.00,0.00,0.00,0.00,false,27.56,2.56,6.04,4.40,3.66,3.43,3.10,2.82,2.60,2.41,2.25,2.10,1.97,1.85,1.75,1.65,1.57,1.49,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,210,103,0.425,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,3,0,12.96,37.0,16.30,45.4,2025/06/19 15:37:27,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,11.00,24.00,15.00,20.00,11.00,24.00,15.00,20.00,14.17,0.03,0.05,4.25,2.84,308.989,493.139,tx rx 50%,500,22.62,90.000,299.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,25,16,21,0.00,0.00,0.00,0.00,0.00,0.00,false,27.81,3.00,6.39,4.69,3.91,3.64,3.29,2.99,2.76,2.55,2.37,2.21,2.07,1.95,1.84,1.74,1.65,1.57,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,210,103,0.425,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,5,0,12.96,37.0,16.30,45.4,2025/06/19 15:37:27,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,12.00,25.00,18.00,19.00,12.00,25.00,18.00,19.00,15.28,0.05,0.03,4.37,-49.13,55.354,478.083,tx rx 50%,500,131.95,233.333,285.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,26,19,20,0.00,0.00,0.00,0.00,0.00,0.00,false,30.11,3.09,6.51,4.78,3.95,3.66,3.29,2.97,2.73,2.51,2.33,2.16,2.03,1.92,1.80,1.68,1.59,1.49,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,253,121,0.530,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,12.91,37.0,16.30,45.6,2025/06/19 15:37:32,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,12.00,25.00,17.00,20.00,12.00,25.00,17.00,20.00,14.89,0.02,0.07,4.16,17.83,170.001,478.083,tx rx 50%,500,41.89,106.667,279.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,26,18,21,0.00,0.00,0.00,0.00,0.00,0.00,false,27.94,2.64,6.15,4.50,3.75,3.51,3.19,2.91,2.69,2.49,2.32,2.17,2.04,1.93,1.82,1.72,1.64,1.55,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,253,121,0.530,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,3,0,12.91,37.0,16.30,45.6,2025/06/19 15:37:32,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,12.00,25.00,16.00,21.00,12.00,25.00,16.00,21.00,14.43,0.04,0.04,4.16,41.85,304.934,478.083,tx rx 50%,500,22.62,90.000,288.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,26,17,22,0.00,0.00,0.00,0.00,0.00,0.00,false,27.69,2.63,6.16,4.52,3.78,3.54,3.21,2.93,2.70,2.50,2.33,2.17,2.04,1.92,1.81,1.71,1.62,1.53,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,253,121,0.530,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,5,0,12.91,37.0,16.30,45.6,2025/06/19 15:37:32,0,1,0,0.0,0.00,0.0
