,El-array,xA (m),xB (m),xM (m),xN (m),Global xA (m),Global xB (m),Global xM (m),Global xN (m),Rho (Ohm.m),Dev. M,Dev. Rho (%),M (mV/V),SP (mV),VMN (mV),IAB (mA),TX RX,Time (ms),Coef. k (m),Dev. coef. k (%),Metal factor,yA (m),yB (m),yM (m),yN (m),Global yA (m),Global yB (m),Global yM (m),Global yN (m),zA (m),zB (m),zM (m),zN (m),Global zA (m),Global zB (m),Global zM (m),Global zN (m),N° electrode A,N° electrode B,N° electrode M,N° electrode N,Depth A (m),Depth B (m),Depth M (m),Depth N (m),Water Depth,Water resitivity,Rising PP,M1 (mV/V),M2 (mV/V),M3 (mV/V),M4 (mV/V),M5 (mV/V),M6 (mV/V),M7 (mV/V),M8 (mV/V),M9 (mV/V),M10 (mV/V),M11 (mV/V),M12 (mV/V),M13 (mV/V),M14 (mV/V),M15 (mV/V),M16 (mV/V),M17 (mV/V),M18 (mV/V),M19 (mV/V),M20 (mV/V),Mdly (ms),TM1 (ms),TM2 (ms),TM3 (ms),TM4 (ms),TM5 (ms),TM6 (ms),TM7 (ms),TM8 (ms),TM9 (ms),TM10 (ms),TM11 (ms),TM12 (ms),TM13 (ms),TM14 (ms),TM15 (ms),TM16 (ms),TM17 (ms),TM18 (ms),TM19 (ms),TM20 (ms),Stack,Rs-Check,Vab (V),Pab (W),Rab (kOhm),Latitude,Longitude,UTM (WSG84),Name,Channel,Overload,Tx-Bat (V),Tx Temp. (°C),Rx-Bat (V),Rx Temp. (°C),Date,Gapfiller,Synch,Continuous survey marker,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,4.00,9.00,6.00,7.00,4.00,9.00,6.00,7.00,4.35,2.25,0.16,3.74,107.77,39.572,171.323,tx rx 50%,500,18.85,300.000,858.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,10,7,8,0.00,0.00,0.00,0.00,0.00,0.00,false,25.44,1.73,5.40,3.88,3.26,3.11,2.84,2.62,2.43,2.28,2.15,2.03,1.90,1.81,1.72,1.63,1.55,1.48,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,9,2,0.054,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,1,0,13.29,46.0,16.17,54.5,2025/06/19 17:14:45,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,9.00,5.00,8.00,4.00,9.00,5.00,8.00,3.96,1.75,0.11,3.67,230.59,161.928,171.323,tx rx 50%,500,4.19,266.667,927.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,10,6,9,0.00,0.00,0.00,0.00,0.00,0.00,false,25.26,1.53,5.25,3.78,3.17,3.02,2.77,2.55,2.38,2.23,2.10,1.98,1.88,1.79,1.71,1.64,1.57,1.50,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,9,2,0.054,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,3,0,13.29,46.0,16.17,54.5,2025/06/19 17:14:45,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,10.00,7.00,8.00,5.00,10.00,7.00,8.00,4.88,0.84,0.19,3.79,120.24,37.982,146.819,tx rx 50%,500,18.85,300.000,777.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,11,8,9,0.00,0.00,0.00,0.00,0.00,0.00,false,24.93,1.87,5.40,3.96,3.36,3.20,2.94,2.72,2.54,2.37,2.24,2.12,2.00,1.88,1.80,1.73,1.63,1.56,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,7,1,0.050,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,1,0,13.29,46.0,16.17,54.6,2025/06/19 17:14:52,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,10.00,6.00,9.00,5.00,10.00,6.00,9.00,3.96,1.80,0.36,3.34,-57.77,138.840,146.819,tx rx 50%,500,4.19,266.667,843.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,11,7,10,0.00,0.00,0.00,0.00,0.00,0.00,false,24.36,1.36,4.95,3.51,2.90,2.75,2.49,2.26,2.09,1.93,1.79,1.67,1.56,1.46,1.37,1.29,1.22,1.15,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,7,1,0.050,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,3,0,13.29,46.0,16.17,54.6,2025/06/19 17:14:52,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,6.00,11.00,8.00,9.00,6.00,11.00,8.00,9.00,5.57,2.09,0.42,3.49,-233.53,39.640,134.096,tx rx 50%,500,18.85,300.000,626.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,12,9,10,0.00,0.00,0.00,0.00,0.00,0.00,false,23.92,1.65,5.09,3.68,3.08,2.92,2.66,2.44,2.26,2.10,1.98,1.86,1.75,1.65,1.56,1.48,1.39,1.31,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,7,1,0.055,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,1,0,13.30,46.0,16.17,54.7,2025/06/19 17:14:57,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,6.00,11.00,7.00,10.00,6.00,11.00,7.00,10.00,5.10,2.61,0.48,3.43,-131.94,163.189,134.096,tx rx 50%,500,4.19,266.667,672.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,12,8,11,0.00,0.00,0.00,0.00,0.00,0.00,false,24.12,1.71,5.11,3.67,3.05,2.87,2.60,2.36,2.18,2.02,1.88,1.75,1.63,1.52,1.43,1.34,1.26,1.20,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,7,1,0.055,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,3,0,13.30,46.0,16.17,54.7,2025/06/19 17:14:57,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,7.00,12.00,9.00,10.00,7.00,12.00,9.00,10.00,7.24,1.44,0.23,3.85,11.04,40.849,106.329,tx rx 50%,500,18.85,300.000,531.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,13,10,11,0.00,0.00,0.00,0.00,0.00,0.00,false,24.27,2.44,5.62,4.17,3.52,3.30,3.03,2.79,2.60,2.43,2.28,2.14,2.02,1.92,1.82,1.73,1.66,1.57,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,7,1,0.063,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,1,0,13.29,46.0,16.17,54.7,2025/06/19 17:15:04,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,7.00,12.00,8.00,11.00,7.00,12.00,8.00,11.00,4.88,3.04,0.44,3.14,-192.86,123.820,106.329,tx rx 50%,500,4.19,266.667,644.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,13,9,12,0.00,0.00,0.00,0.00,0.00,0.00,false,23.13,1.45,4.75,3.37,2.77,2.60,2.34,2.11,1.93,1.78,1.64,1.52,1.41,1.31,1.22,1.14,1.07,1.00,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,7,1,0.063,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,3,0,13.29,46.0,16.17,54.7,2025/06/19 17:15:04,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,8.00,13.00,10.00,11.00,8.00,13.00,10.00,11.00,5.34,0.29,0.14,3.80,3.57,38.933,137.381,tx rx 50%,500,18.85,300.000,711.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,14,11,12,0.00,0.00,0.00,0.00,0.00,0.00,false,25.29,1.94,5.51,4.03,3.40,3.22,2.95,2.72,2.51,2.33,2.19,2.07,1.94,1.84,1.75,1.67,1.59,1.52,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,8,1,0.058,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,1,0,13.30,46.0,16.17,54.7,2025/06/19 17:15:11,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,8.00,13.00,9.00,12.00,8.00,13.00,9.00,12.00,5.01,2.86,0.51,3.19,-21.09,164.234,137.381,tx rx 50%,500,4.19,266.667,637.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,14,10,13,0.00,0.00,0.00,0.00,0.00,0.00,false,24.67,1.24,4.82,3.35,2.73,2.56,2.30,2.07,1.89,1.74,1.61,1.48,1.37,1.28,1.20,1.12,1.05,0.98,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,8,1,0.058,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,3,0,13.30,46.0,16.17,54.7,2025/06/19 17:15:11,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,9.00,14.00,11.00,12.00,9.00,14.00,11.00,12.00,5.79,1.20,0.32,3.57,-28.47,37.403,121.754,tx rx 50%,500,18.85,300.000,616.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,15,12,13,0.00,0.00,0.00,0.00,0.00,0.00,false,24.63,1.63,5.19,3.73,3.11,2.97,2.73,2.50,2.33,2.19,2.05,1.89,1.76,1.67,1.60,1.52,1.43,1.37,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,7,1,0.056,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,1,0,13.29,46.0,16.17,54.7,2025/06/19 17:15:18,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,9.00,14.00,10.00,13.00,9.00,14.00,10.00,13.00,4.29,2.91,0.58,3.10,12.76,124.626,121.754,tx rx 50%,500,4.19,266.667,722.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,15,11,14,0.00,0.00,0.00,0.00,0.00,0.00,false,24.01,1.06,4.66,3.24,2.64,2.48,2.23,2.02,1.85,1.70,1.57,1.46,1.34,1.25,1.16,1.09,1.01,0.95,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,7,1,0.056,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,3,0,13.29,46.0,16.17,54.7,2025/06/19 17:15:18,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,10.00,15.00,12.00,13.00,10.00,15.00,12.00,13.00,5.45,0.93,0.36,3.54,53.64,37.840,130.988,tx rx 50%,500,18.85,300.000,649.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,16,13,14,0.00,0.00,0.00,0.00,0.00,0.00,false,23.45,1.74,5.10,3.73,3.15,2.98,2.72,2.52,2.35,2.19,2.04,1.93,1.82,1.73,1.66,1.59,1.51,1.44,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,6,1,0.044,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,1,0,13.30,46.0,16.17,54.7,2025/06/19 17:15:26,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,10.00,15.00,11.00,14.00,10.00,15.00,11.00,14.00,4.80,0.44,0.19,3.86,2.56,149.991,130.988,tx rx 50%,500,4.19,266.667,805.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,16,12,15,0.00,0.00,0.00,0.00,0.00,0.00,false,23.84,2.14,5.51,4.13,3.54,3.36,3.10,2.88,2.69,2.52,2.36,2.23,2.12,2.01,1.92,1.82,1.73,1.66,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,6,1,0.044,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,3,0,13.30,46.0,16.17,54.7,2025/06/19 17:15:26,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,11.00,16.00,13.00,14.00,11.00,16.00,13.00,14.00,5.20,0.46,0.17,3.50,-26.76,39.856,144.467,tx rx 50%,500,18.85,300.000,673.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,17,14,15,0.00,0.00,0.00,0.00,0.00,0.00,false,23.34,1.57,4.97,3.63,3.07,2.92,2.70,2.50,2.33,2.19,2.05,1.94,1.84,1.75,1.66,1.57,1.52,1.46,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,7,1,0.045,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,1,0,13.29,46.0,16.17,54.7,2025/06/19 17:15:31,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,11.00,16.00,12.00,15.00,11.00,16.00,12.00,15.00,3.99,2.64,0.50,2.98,16.77,137.527,144.467,tx rx 50%,500,4.19,266.667,747.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,17,13,16,0.00,0.00,0.00,0.00,0.00,0.00,false,22.77,1.02,4.44,3.10,2.54,2.41,2.17,1.96,1.80,1.66,1.54,1.43,1.33,1.24,1.17,1.09,1.02,0.97,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,7,1,0.045,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,3,0,13.29,46.0,16.17,54.7,2025/06/19 17:15:31,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,12.00,17.00,14.00,15.00,12.00,17.00,14.00,15.00,4.02,0.63,0.17,3.40,-1.51,41.394,193.971,tx rx 50%,500,18.85,300.000,845.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,18,15,16,0.00,0.00,0.00,0.00,0.00,0.00,false,24.32,0.91,4.76,3.41,2.85,2.75,2.53,2.34,2.19,2.05,1.94,1.82,1.72,1.65,1.58,1.52,1.47,1.41,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,10,2,0.053,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,1,0,13.29,46.0,16.17,54.7,2025/06/19 17:15:38,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,12.00,17.00,13.00,16.00,12.00,17.00,13.00,16.00,3.68,2.51,0.44,2.90,-40.11,170.389,193.971,tx rx 50%,500,4.19,266.667,788.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,18,14,17,0.00,0.00,0.00,0.00,0.00,0.00,false,24.04,0.50,4.29,2.89,2.33,2.21,2.00,1.81,1.66,1.52,1.41,1.31,1.22,1.14,1.06,1.00,0.94,0.88,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,10,2,0.053,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,3,0,13.29,46.0,16.17,54.7,2025/06/19 17:15:38,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,13.00,18.00,15.00,16.00,13.00,18.00,15.00,16.00,3.92,0.93,0.21,3.25,2.34,38.219,183.632,tx rx 50%,500,18.85,300.000,829.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,19,16,17,0.00,0.00,0.00,0.00,0.00,0.00,false,24.26,0.76,4.61,3.22,2.68,2.60,2.38,2.17,2.01,1.90,1.80,1.68,1.59,1.52,1.45,1.37,1.32,1.26,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,8,2,0.046,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,1,0,13.29,46.0,16.17,54.7,2025/06/19 17:15:45,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,13.00,18.00,14.00,17.00,13.00,18.00,14.00,17.00,3.25,2.16,0.35,2.58,-23.87,142.623,183.632,tx rx 50%,500,4.19,266.667,794.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,19,15,18,0.00,0.00,0.00,0.00,0.00,0.00,false,23.20,-0.20,3.76,2.43,1.93,1.87,1.68,1.52,1.40,1.29,1.19,1.11,1.04,0.98,0.92,0.85,0.80,0.76,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,8,2,0.046,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,3,0,13.29,46.0,16.17,54.7,2025/06/19 17:15:45,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,14.00,19.00,16.00,17.00,14.00,19.00,16.00,17.00,3.63,0.82,0.14,3.24,-15.94,43.623,226.670,tx rx 50%,500,18.85,300.000,892.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15,20,17,18,0.00,0.00,0.00,0.00,0.00,0.00,false,23.98,0.51,4.49,3.14,2.60,2.54,2.34,2.19,2.07,1.94,1.82,1.74,1.68,1.59,1.50,1.43,1.38,1.32,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,13,3,0.059,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,1,0,13.29,46.0,16.17,54.7,2025/06/19 17:15:52,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,14.00,19.00,15.00,18.00,14.00,19.00,15.00,18.00,2.90,0.58,0.05,3.47,-24.72,157.052,226.670,tx rx 50%,500,4.19,266.667,1196.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15,20,16,19,0.00,0.00,0.00,0.00,0.00,0.00,false,24.23,0.88,4.82,3.46,2.93,2.85,2.64,2.45,2.30,2.17,2.05,1.94,1.84,1.75,1.67,1.59,1.52,1.45,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,13,3,0.059,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,3,0,13.29,46.0,16.17,54.7,2025/06/19 17:15:52,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,15.00,20.00,17.00,18.00,15.00,20.00,17.00,18.00,3.14,0.64,0.05,4.63,-8.49,47.250,283.957,tx rx 50%,500,18.85,300.000,1476.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16,21,18,19,0.00,0.00,0.00,0.00,0.00,0.00,false,26.00,2.47,6.31,4.86,4.25,4.08,3.81,3.58,3.40,3.22,3.07,2.94,2.82,2.70,2.59,2.50,2.42,2.34,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,24,7,0.085,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,1,0,13.27,46.0,16.17,54.7,2025/06/19 17:15:57,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,15.00,20.00,16.00,19.00,15.00,20.00,16.00,19.00,3.37,2.07,0.21,3.65,-117.45,228.752,283.957,tx rx 50%,500,4.19,266.667,1082.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16,21,17,20,0.00,0.00,0.00,0.00,0.00,0.00,false,25.14,1.35,5.20,3.76,3.17,3.04,2.79,2.57,2.40,2.24,2.11,1.99,1.88,1.78,1.69,1.62,1.54,1.47,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,24,7,0.085,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,3,0,13.27,46.0,16.17,54.7,2025/06/19 17:15:57,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,16.00,21.00,18.00,19.00,16.00,21.00,18.00,19.00,4.84,0.89,0.15,5.83,-80.79,50.721,197.340,tx rx 50%,500,18.85,300.000,1202.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,22,19,20,0.00,0.00,0.00,0.00,0.00,0.00,false,28.68,4.49,8.08,6.45,5.69,5.42,5.05,4.72,4.44,4.19,3.99,3.81,3.65,3.50,3.35,3.23,3.13,3.00,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,77,15,0.392,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,1,0,13.25,46.0,16.17,54.8,2025/06/19 17:16:04,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,16.00,21.00,17.00,20.00,16.00,21.00,17.00,20.00,3.01,1.80,0.54,5.83,-98.71,142.040,197.340,tx rx 50%,500,4.19,266.667,1934.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,22,18,21,0.00,0.00,0.00,0.00,0.00,0.00,false,27.73,4.24,7.92,6.35,5.65,5.42,5.09,4.80,4.56,4.35,4.15,3.96,3.80,3.65,3.52,3.39,3.26,3.15,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,77,15,0.392,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,3,0,13.25,46.0,16.17,54.8,2025/06/19 17:16:04,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,17.00,22.00,19.00,20.00,17.00,22.00,19.00,20.00,3.02,0.32,0.10,5.25,-6.30,50.333,314.123,tx rx 50%,500,18.85,300.000,1739.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,23,20,21,0.00,0.00,0.00,0.00,0.00,0.00,false,27.56,3.59,7.30,5.72,5.00,4.76,4.43,4.14,3.92,3.73,3.55,3.37,3.21,3.07,2.95,2.84,2.74,2.64,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,60,19,0.192,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,1,0,13.24,46.0,16.17,54.8,2025/06/19 17:16:11,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,17.00,22.00,18.00,21.00,17.00,22.00,18.00,21.00,3.52,0.68,0.34,5.42,-250.93,263.722,314.123,tx rx 50%,500,4.19,266.667,1540.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,23,19,22,0.00,0.00,0.00,0.00,0.00,0.00,false,26.16,3.59,7.41,5.91,5.27,5.07,4.76,4.48,4.24,4.03,3.84,3.67,3.51,3.36,3.23,3.10,2.98,2.88,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,60,19,0.192,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,3,0,13.24,46.0,16.17,54.8,2025/06/19 17:16:11,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,18.00,23.00,20.00,21.00,18.00,23.00,20.00,21.00,4.06,1.21,0.15,4.06,-150.03,50.397,233.918,tx rx 50%,500,18.85,300.000,1000.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,24,21,22,0.00,0.00,0.00,0.00,0.00,0.00,false,23.18,0.98,5.37,4.23,3.84,3.75,3.45,3.22,3.08,2.94,2.78,2.64,2.51,2.41,2.31,2.22,2.14,2.07,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,57,13,0.244,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,1,0,13.24,47.0,16.17,54.8,2025/06/19 17:16:16,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,18.00,23.00,19.00,22.00,18.00,23.00,19.00,22.00,4.13,3.45,0.70,4.14,-85.88,230.474,233.918,tx rx 50%,500,4.19,266.667,1001.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,24,20,23,0.00,0.00,0.00,0.00,0.00,0.00,false,24.21,1.28,5.43,4.13,3.64,3.58,3.38,3.20,3.05,2.92,2.79,2.68,2.57,2.48,2.39,2.31,2.23,2.16,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,57,13,0.244,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,3,0,13.24,47.0,16.17,54.8,2025/06/19 17:16:16,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,0.00,9.00,4.00,5.00,0.00,9.00,4.00,5.00,6.42,0.02,0.01,2.95,-16.25,51.088,499.919,tx rx 50%,500,62.83,250.000,459.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10,5,6,0.00,0.00,0.00,0.00,0.00,0.00,false,24.31,0.36,4.25,2.85,2.31,2.22,2.01,1.83,1.70,1.59,1.48,1.38,1.29,1.23,1.16,1.10,1.04,0.97,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,140,70,0.280,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,1,0,13.08,47.0,16.17,55.0,2025/06/19 17:16:23,0,1,0,0.0,0.00,0.0
