,El-array,xA (m),xB (m),xM (m),xN (m),Global xA (m),Global xB (m),Global xM (m),Global xN (m),Rho (Ohm.m),Dev. M,Dev. Rho (%),M (mV/V),SP (mV),VMN (mV),IAB (mA),TX RX,Time (ms),Coef. k (m),Dev. coef. k (%),Metal factor,yA (m),yB (m),yM (m),yN (m),Global yA (m),Global yB (m),Global yM (m),Global yN (m),zA (m),zB (m),zM (m),zN (m),Global zA (m),Global zB (m),Global zM (m),Global zN (m),N° electrode A,N° electrode B,N° electrode M,N° electrode N,Depth A (m),Depth B (m),Depth M (m),Depth N (m),Water Depth,Water resitivity,Rising PP,M1 (mV/V),M2 (mV/V),M3 (mV/V),M4 (mV/V),M5 (mV/V),M6 (mV/V),M7 (mV/V),M8 (mV/V),M9 (mV/V),M10 (mV/V),M11 (mV/V),M12 (mV/V),M13 (mV/V),M14 (mV/V),M15 (mV/V),M16 (mV/V),M17 (mV/V),M18 (mV/V),M19 (mV/V),M20 (mV/V),Mdly (ms),TM1 (ms),TM2 (ms),TM3 (ms),TM4 (ms),TM5 (ms),TM6 (ms),TM7 (ms),TM8 (ms),TM9 (ms),TM10 (ms),TM11 (ms),TM12 (ms),TM13 (ms),TM14 (ms),TM15 (ms),TM16 (ms),TM17 (ms),TM18 (ms),TM19 (ms),TM20 (ms),Stack,Rs-Check,Vab (V),Pab (W),Rab (kOhm),Latitude,Longitude,UTM (WSG84),Name,Channel,Overload,Tx-Bat (V),Tx Temp. (°C),Rx-Bat (V),Rx Temp. (°C),Date,Gapfiller,Synch,Continuous survey marker,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,4.00,9.00,6.00,7.00,4.00,9.00,6.00,7.00,4.98,0.13,0.04,3.86,-26.58,41.629,157.418,tx rx 50%,500,18.85,300.000,773.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,10,7,8,0.00,0.00,0.00,0.00,0.00,0.00,false,26.17,2.09,5.67,4.08,3.42,3.23,2.94,2.71,2.49,2.30,2.15,2.03,1.92,1.82,1.73,1.64,1.56,1.47,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,11,2,0.067,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,1,0,13.29,43.0,16.15,49.6,2025/09/13 18:44:58,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,9.00,5.00,8.00,4.00,9.00,5.00,8.00,4.39,1.88,0.18,4.21,31.14,164.882,157.418,tx rx 50%,500,4.19,266.667,960.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,10,6,9,0.00,0.00,0.00,0.00,0.00,0.00,false,26.20,2.26,5.95,4.44,3.80,3.63,3.35,3.11,2.91,2.74,2.59,2.45,2.33,2.22,2.11,2.02,1.93,1.85,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,11,2,0.067,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,3,0,13.29,43.0,16.15,49.6,2025/09/13 18:44:58,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,10.00,7.00,8.00,5.00,10.00,7.00,8.00,5.16,0.14,0.06,3.15,23.97,40.104,146.384,tx rx 50%,500,18.85,300.000,610.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,11,8,9,0.00,0.00,0.00,0.00,0.00,0.00,false,24.37,0.49,4.40,3.01,2.49,2.42,2.22,2.04,1.92,1.81,1.69,1.61,1.54,1.47,1.40,1.34,1.30,1.24,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,10,1,0.070,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,1,0,13.29,43.0,16.15,49.6,2025/09/13 18:45:05,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,10.00,6.00,9.00,5.00,10.00,6.00,9.00,4.42,0.01,0.07,4.16,-51.76,154.462,146.384,tx rx 50%,500,4.19,266.667,940.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,11,7,10,0.00,0.00,0.00,0.00,0.00,0.00,false,26.03,2.08,5.86,4.37,3.75,3.59,3.31,3.07,2.87,2.70,2.55,2.42,2.30,2.18,2.07,1.97,1.88,1.79,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,10,1,0.070,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,3,0,13.29,43.0,16.15,49.6,2025/09/13 18:45:05,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,6.00,11.00,8.00,9.00,6.00,11.00,8.00,9.00,5.90,1.46,0.28,3.73,-20.26,43.285,138.398,tx rx 50%,500,18.85,300.000,633.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,12,9,10,0.00,0.00,0.00,0.00,0.00,0.00,false,25.54,1.72,5.41,3.92,3.28,3.12,2.85,2.60,2.42,2.25,2.12,2.01,1.90,1.80,1.71,1.61,1.52,1.45,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,12,2,0.085,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,1,0,13.29,43.0,16.15,49.6,2025/09/13 18:45:10,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,6.00,11.00,7.00,10.00,6.00,11.00,7.00,10.00,5.28,2.19,0.23,4.65,57.65,174.493,138.398,tx rx 50%,500,4.19,266.667,880.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,12,8,11,0.00,0.00,0.00,0.00,0.00,0.00,false,26.81,2.89,6.51,4.97,4.30,4.10,3.80,3.54,3.33,3.14,2.97,2.82,2.69,2.57,2.45,2.35,2.26,2.17,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,12,2,0.085,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,3,0,13.29,43.0,16.15,49.6,2025/09/13 18:45:10,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,7.00,12.00,9.00,10.00,7.00,12.00,9.00,10.00,7.72,1.01,0.11,4.45,21.99,39.534,96.528,tx rx 50%,500,18.85,300.000,576.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,13,10,11,0.00,0.00,0.00,0.00,0.00,0.00,false,26.82,3.29,6.59,4.95,4.21,3.94,3.58,3.28,3.03,2.82,2.64,2.48,2.34,2.23,2.13,2.03,1.92,1.84,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,8,1,0.081,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,1,0,13.29,43.0,16.15,49.6,2025/09/13 18:45:17,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,7.00,12.00,8.00,11.00,7.00,12.00,8.00,11.00,5.25,3.78,0.55,3.28,-18.01,120.960,96.528,tx rx 50%,500,4.19,266.667,625.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,13,9,12,0.00,0.00,0.00,0.00,0.00,0.00,false,24.90,1.60,5.08,3.56,2.90,2.71,2.42,2.17,1.96,1.78,1.63,1.50,1.38,1.26,1.17,1.09,1.02,0.95,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,8,1,0.081,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,3,0,13.29,43.0,16.15,49.6,2025/09/13 18:45:17,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,8.00,13.00,10.00,11.00,8.00,13.00,10.00,11.00,5.99,1.38,0.33,3.37,-24.43,36.508,114.964,tx rx 50%,500,18.85,300.000,563.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,14,11,12,0.00,0.00,0.00,0.00,0.00,0.00,false,24.89,1.20,4.93,3.47,2.86,2.73,2.48,2.26,2.10,1.94,1.81,1.71,1.60,1.48,1.40,1.34,1.27,1.20,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,7,1,0.064,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,1,0,13.29,43.0,16.15,49.6,2025/09/13 18:45:24,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,8.00,13.00,9.00,12.00,8.00,13.00,9.00,12.00,5.55,5.57,0.96,2.53,-81.00,152.210,114.964,tx rx 50%,500,4.19,266.667,455.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,14,10,13,0.00,0.00,0.00,0.00,0.00,0.00,false,24.53,0.60,4.20,2.68,2.03,1.85,1.58,1.34,1.16,1.01,0.88,0.77,0.67,0.58,0.50,0.43,0.37,0.31,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,7,1,0.064,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,3,0,13.29,43.0,16.15,49.6,2025/09/13 18:45:24,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,9.00,14.00,11.00,12.00,9.00,14.00,11.00,12.00,6.01,1.50,0.33,3.37,-34.41,38.513,120.891,tx rx 50%,500,18.85,300.000,561.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,15,12,13,0.00,0.00,0.00,0.00,0.00,0.00,false,24.93,1.24,4.94,3.48,2.86,2.69,2.45,2.26,2.09,1.92,1.78,1.67,1.58,1.51,1.42,1.34,1.28,1.22,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,8,1,0.066,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,1,0,13.29,43.0,16.15,49.8,2025/09/13 18:45:31,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,9.00,14.00,10.00,13.00,9.00,14.00,10.00,13.00,4.45,2.32,0.40,3.06,-14.90,128.300,120.891,tx rx 50%,500,4.19,266.667,687.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,15,11,14,0.00,0.00,0.00,0.00,0.00,0.00,false,24.45,0.83,4.56,3.12,2.53,2.40,2.15,1.95,1.78,1.64,1.52,1.41,1.31,1.22,1.14,1.08,1.01,0.94,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,8,1,0.066,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,3,0,13.29,43.0,16.15,49.8,2025/09/13 18:45:31,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,10.00,15.00,12.00,13.00,10.00,15.00,12.00,13.00,5.12,0.49,0.13,3.29,41.97,38.043,140.140,tx rx 50%,500,18.85,300.000,642.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,16,13,14,0.00,0.00,0.00,0.00,0.00,0.00,false,24.87,0.90,4.74,3.29,2.70,2.60,2.38,2.19,2.02,1.88,1.77,1.66,1.55,1.46,1.39,1.34,1.27,1.21,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,8,1,0.060,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,1,0,13.29,43.0,16.15,49.9,2025/09/13 18:45:38,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,10.00,15.00,11.00,14.00,10.00,15.00,11.00,14.00,4.92,1.85,0.14,4.15,30.57,164.485,140.140,tx rx 50%,500,4.19,266.667,844.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,16,12,15,0.00,0.00,0.00,0.00,0.00,0.00,false,26.04,2.00,5.78,4.31,3.70,3.54,3.28,3.06,2.88,2.71,2.56,2.43,2.31,2.21,2.11,2.02,1.94,1.85,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,8,1,0.060,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,3,0,13.29,43.0,16.15,49.9,2025/09/13 18:45:38,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,11.00,16.00,13.00,14.00,11.00,16.00,13.00,14.00,5.71,0.33,0.11,3.13,7.99,37.713,124.559,tx rx 50%,500,18.85,300.000,548.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,17,14,15,0.00,0.00,0.00,0.00,0.00,0.00,false,23.64,0.58,4.41,3.06,2.53,2.46,2.26,2.08,1.96,1.83,1.72,1.63,1.52,1.43,1.39,1.34,1.27,1.21,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,8,1,0.061,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,1,0,13.29,43.0,16.15,49.9,2025/09/13 18:45:45,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,11.00,16.00,12.00,15.00,11.00,16.00,12.00,15.00,4.15,0.74,0.30,4.03,59.45,123.480,124.559,tx rx 50%,500,4.19,266.667,969.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,17,13,16,0.00,0.00,0.00,0.00,0.00,0.00,false,25.00,1.88,5.61,4.21,3.63,3.49,3.24,3.01,2.82,2.65,2.50,2.37,2.26,2.15,2.05,1.96,1.87,1.79,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,8,1,0.061,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,3,0,13.29,43.0,16.15,49.9,2025/09/13 18:45:45,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,12.00,17.00,14.00,15.00,12.00,17.00,14.00,15.00,4.02,0.47,0.10,2.74,13.79,40.558,190.308,tx rx 50%,500,18.85,300.000,681.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,18,15,16,0.00,0.00,0.00,0.00,0.00,0.00,false,23.40,-0.12,3.86,2.55,2.07,2.01,1.83,1.66,1.53,1.43,1.35,1.27,1.21,1.14,1.08,1.03,1.00,0.95,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,3,0.000,10,2,0.054,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,1,0,13.29,43.0,16.15,49.9,2025/09/13 18:45:50,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,12.00,17.00,13.00,16.00,12.00,17.00,13.00,16.00,3.90,1.78,0.24,2.65,-73.27,176.990,190.308,tx rx 50%,500,4.19,266.667,681.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,18,14,17,0.00,0.00,0.00,0.00,0.00,0.00,false,23.88,0.17,4.05,2.64,2.08,1.97,1.75,1.56,1.41,1.29,1.17,1.07,0.97,0.89,0.81,0.74,0.69,0.63,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,3,0.000,10,2,0.054,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,3,0,13.29,43.0,16.15,49.9,2025/09/13 18:45:50,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,13.00,18.00,15.00,16.00,13.00,18.00,15.00,16.00,3.82,1.51,0.26,3.40,-73.54,40.412,199.232,tx rx 50%,500,18.85,300.000,888.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,19,16,17,0.00,0.00,0.00,0.00,0.00,0.00,false,24.87,1.09,4.91,3.45,2.86,2.74,2.52,2.31,2.12,1.96,1.85,1.76,1.66,1.57,1.50,1.41,1.34,1.26,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,10,2,0.051,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,1,0,13.28,43.0,16.15,49.9,2025/09/13 18:45:56,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,13.00,18.00,14.00,17.00,13.00,18.00,14.00,17.00,3.19,0.77,0.32,1.47,138.87,151.910,199.232,tx rx 50%,500,4.19,266.667,461.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,19,15,18,0.00,0.00,0.00,0.00,0.00,0.00,false,21.61,-1.90,2.22,0.99,0.56,0.58,0.47,0.37,0.31,0.26,0.21,0.18,0.14,0.12,0.11,0.10,0.08,0.07,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,10,2,0.051,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,3,0,13.28,43.0,16.15,49.9,2025/09/13 18:45:56,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,14.00,19.00,16.00,17.00,14.00,19.00,16.00,17.00,4.14,1.92,0.20,2.79,166.71,44.392,202.100,tx rx 50%,500,18.85,300.000,673.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15,20,17,18,0.00,0.00,0.00,0.00,0.00,0.00,false,22.65,-0.76,3.49,2.32,1.93,1.97,1.86,1.75,1.68,1.62,1.56,1.53,1.51,1.48,1.45,1.43,1.39,1.36,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,3,0.000,16,3,0.078,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,1,0,13.29,43.0,16.15,49.9,2025/09/13 18:46:01,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,14.00,19.00,15.00,18.00,14.00,19.00,15.00,18.00,3.31,0.61,0.11,2.91,-60.47,159.578,202.100,tx rx 50%,500,4.19,266.667,879.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15,20,16,19,0.00,0.00,0.00,0.00,0.00,0.00,false,23.70,0.09,4.12,2.79,2.29,2.23,2.03,1.86,1.74,1.62,1.51,1.42,1.33,1.25,1.19,1.13,1.07,1.01,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,3,0.000,16,3,0.078,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,3,0,13.29,43.0,16.15,49.9,2025/09/13 18:46:01,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,15.00,20.00,17.00,18.00,15.00,20.00,17.00,18.00,3.68,1.39,0.14,3.36,-137.94,49.322,252.826,tx rx 50%,500,18.85,300.000,915.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16,21,18,19,0.00,0.00,0.00,0.00,0.00,0.00,false,24.31,0.76,4.70,3.34,2.79,2.69,2.49,2.31,2.17,2.03,1.91,1.80,1.70,1.63,1.58,1.52,1.45,1.38,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,47,12,0.188,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,1,0,13.26,43.0,16.15,50.0,2025/09/13 18:46:07,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,15.00,20.00,16.00,19.00,15.00,20.00,16.00,19.00,3.64,0.99,0.11,2.76,177.37,219.439,252.826,tx rx 50%,500,4.19,266.667,760.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16,21,17,20,0.00,0.00,0.00,0.00,0.00,0.00,false,23.13,-0.35,3.74,2.46,2.00,1.98,1.84,1.71,1.61,1.52,1.45,1.38,1.33,1.27,1.22,1.19,1.15,1.11,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,47,12,0.188,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,3,0,13.26,43.0,16.15,50.0,2025/09/13 18:46:07,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,16.00,21.00,18.00,19.00,16.00,21.00,18.00,19.00,4.35,2.13,0.13,4.65,130.91,49.221,213.465,tx rx 50%,500,18.85,300.000,1070.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,22,19,20,0.00,0.00,0.00,0.00,0.00,0.00,false,26.09,2.42,6.29,4.85,4.25,4.12,3.86,3.61,3.40,3.24,3.10,2.96,2.84,2.73,2.64,2.54,2.46,2.38,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,110,23,0.514,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,1,0,13.23,43.0,16.15,50.2,2025/09/13 18:46:12,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,16.00,21.00,17.00,20.00,16.00,21.00,17.00,20.00,3.28,1.03,0.07,3.87,-251.16,166.948,213.465,tx rx 50%,500,4.19,266.667,1180.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,22,18,21,0.00,0.00,0.00,0.00,0.00,0.00,false,23.16,1.25,5.26,3.92,3.44,3.35,3.13,2.95,2.81,2.67,2.55,2.44,2.34,2.24,2.15,2.06,1.99,1.92,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,110,23,0.514,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,3,0,13.23,43.0,16.15,50.2,2025/09/13 18:46:12,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,17.00,22.00,19.00,20.00,17.00,22.00,19.00,20.00,4.33,1.65,0.11,2.61,-227.76,48.583,211.735,tx rx 50%,500,18.85,300.000,603.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,23,20,21,0.00,0.00,0.00,0.00,0.00,0.00,false,22.76,-0.52,3.63,2.39,1.94,1.89,1.73,1.63,1.50,1.36,1.28,1.23,1.16,1.10,1.04,0.98,0.94,0.91,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,30,6,0.143,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,1,0,13.27,43.0,16.15,50.2,2025/09/13 18:46:19,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,17.00,22.00,18.00,21.00,17.00,22.00,18.00,21.00,4.12,1.02,0.04,3.65,-296.11,208.453,211.735,tx rx 50%,500,4.19,266.667,884.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,23,19,22,0.00,0.00,0.00,0.00,0.00,0.00,false,23.82,1.12,5.10,3.74,3.22,3.12,2.90,2.71,2.53,2.38,2.25,2.12,2.01,1.91,1.82,1.73,1.65,1.57,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,30,6,0.143,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,3,0,13.27,43.0,16.15,50.2,2025/09/13 18:46:19,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,18.00,23.00,20.00,21.00,18.00,23.00,20.00,21.00,5.74,1.68,0.17,2.74,-157.77,47.515,155.944,tx rx 50%,500,18.85,300.000,476.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,24,21,22,0.00,0.00,0.00,0.00,0.00,0.00,false,22.80,-0.24,3.86,2.68,2.23,2.13,1.89,1.68,1.66,1.62,1.34,1.19,1.19,1.16,1.11,1.04,0.98,0.94,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,23,4,0.150,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,1,0,13.28,43.0,16.15,50.2,2025/09/13 18:46:25,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,18.00,23.00,19.00,22.00,18.00,23.00,19.00,22.00,4.60,3.96,0.64,3.51,-129.26,171.111,155.944,tx rx 50%,500,4.19,266.667,763.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,24,20,23,0.00,0.00,0.00,0.00,0.00,0.00,false,23.71,0.44,4.56,3.31,2.86,2.83,2.67,2.52,2.41,2.30,2.21,2.12,2.04,1.97,1.90,1.84,1.77,1.72,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,4,0.000,23,4,0.150,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,3,0,13.28,43.0,16.15,50.2,2025/09/13 18:46:25,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,0.00,9.00,4.00,5.00,0.00,9.00,4.00,5.00,6.75,0.00,0.14,3.00,54.20,53.391,496.909,tx rx 50%,500,62.83,250.000,445.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10,5,6,0.00,0.00,0.00,0.00,0.00,0.00,false,24.98,0.09,4.18,2.84,2.31,2.23,2.04,1.87,1.74,1.62,1.51,1.42,1.36,1.29,1.23,1.17,1.12,1.06,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,558,277,1.122,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,1,0,12.38,43.0,16.15,50.2,2025/09/13 18:46:32,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,0.00,9.00,3.00,6.00,0.00,9.00,3.00,6.00,6.11,0.08,0.26,-1.67,90.64,161.156,496.909,tx rx 50%,500,18.85,133.333,-273.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10,4,7,0.00,0.00,0.00,0.00,0.00,0.00,false,2.91,-11.19,-4.53,-4.27,-3.47,-2.58,-2.03,-1.59,-1.22,-0.92,-0.67,-0.47,-0.30,-0.16,-0.04,0.06,0.14,0.21,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,558,277,1.122,00.000000,00.000000,,0:/DATA/Slb_24All_sep.rpp,3,0,12.38,43.0,16.15,50.2,2025/09/13 18:46:32,0,1,0,0.0,0.00,0.0
